order_id,user_id,weight_kg,distance_km,express_flag,quantity,price,shipping_cost
23318,2489,5.02,67.0,True,5,9479.0,172.0
23319,4876,3.18,144.0,False,3,8834.0,94.0
23320,3799,4.03,294.0,False,3,9313.0,196.0
23321,1853,6.28,167.0,True,2,4926.0,232.0
23322,2083,4.26,247.0,False,4,6960.0,209.0
23323,2029,2.23,110.0,False,3,10293.0,93.0
23324,3680,9.49,186.0,False,3,4500.0,175.0
23325,2955,4.95,354.0,False,4,2973.0,219.0
23326,2672,5.3,108.0,False,1,3787.0,141.0
23327,2152,3.89,102.0,False,5,12971.0,81.0
23328,1992,8.04,120.0,False,2,9205.0,128.0
23329,2776,9.44,82.0,False,5,5306.0,116.0
23330,4155,4.9,141.0,False,3,8582.0,142.0
23331,4832,6.93,163.0,False,5,5759.0,117.0
23332,304,2.7,257.0,False,1,3187.0,158.0
23333,1187,6.61,155.0,True,3,8072.0,247.0
23334,3425,5.81,170.0,False,1,1605.0,145.0
23335,742,1.13,186.0,False,1,1344.0,140.0
23336,3052,5.46,113.0,True,4,10487.0,229.0
23337,2117,0.44,175.0,False,2,1207.0,134.0
23338,953,1.22,62.0,False,2,9265.0,72.0
23339,2519,6.12,478.0,False,4,4778.0,335.0
23340,2545,0.79,215.0,True,4,18905.0,260.0
23341,3565,1.31,251.0,False,5,7548.0,160.0
23342,4129,5.76,143.0,False,2,2278.0,141.0
23343,4775,3.46,66.0,False,5,15946.0,116.0
23344,2195,1.54,398.0,True,3,1651.0,315.0
23345,3443,2.66,148.0,False,4,13077.0,133.0
23346,3936,4.16,136.0,False,2,2167.0,134.0
23347,4935,2.49,46.0,False,3,981.0,57.0
23348,3251,12.53,146.0,False,4,9444.0,154.0
23349,1231,7.78,306.0,True,3,13381.0,334.0
23350,1709,1.15,96.0,False,2,4412.0,140.0
23351,1044,6.63,92.0,False,2,1814.0,125.0
23352,988,3.38,164.0,False,5,12375.0,124.0
23353,1532,7.26,143.0,False,4,13138.0,167.0
23354,2491,5.92,129.0,False,5,14157.0,127.0
23355,3935,1.17,97.0,False,4,6045.0,121.0
23356,1455,3.29,141.0,False,4,1486.0,106.0
23357,932,2.09,237.0,False,1,3599.0,152.0
23358,632,3.24,48.0,True,5,10471.0,142.0
23359,980,2.5,311.0,False,5,9453.0,222.0
23360,2163,6.41,274.0,False,2,3196.0,209.0
23361,2058,2.55,126.0,True,5,37107.0,198.0
23362,1994,8.89,262.0,False,1,4224.0,178.0
23363,1587,3.91,117.0,True,4,33245.0,215.0
23364,2266,2.34,312.0,False,2,5310.0,189.0
23365,3232,3.33,121.0,True,5,22357.0,180.0
23366,222,2.41,119.0,False,5,12353.0,118.0
23367,4450,1.47,25.0,False,5,23811.0,103.0
23368,1528,1.97,115.0,False,2,613.0,125.0
23369,693,3.89,99.0,False,1,3389.0,110.0
23370,873,3.39,207.0,False,1,4827.0,174.0
23371,2733,4.23,157.0,False,4,10986.0,126.0
23372,2603,3.13,145.0,False,1,2046.0,127.0
23373,442,2.37,159.0,False,5,13359.0,140.0
23374,2496,1.49,408.0,False,4,3296.0,239.0
23375,1107,2.46,93.0,False,3,2028.0,88.0
23376,4555,4.27,38.0,False,1,871.0,79.0
23377,1545,1.52,141.0,False,2,2068.0,66.0
23378,4997,1.96,199.0,False,5,5725.0,172.0
23379,2895,3.87,65.0,False,5,9696.0,107.0
23380,4821,3.82,578.0,False,1,1023.0,359.0
23381,2774,1.48,385.0,False,5,4738.0,212.0
23382,629,4.43,288.0,False,2,6394.0,214.0
23383,3215,3.92,141.0,False,4,12561.0,130.0
23384,2388,10.89,374.0,False,4,19751.0,282.0
23385,4094,1.41,129.0,False,2,4232.0,130.0
23386,1956,9.57,41.0,True,4,8043.0,224.0
23387,936,3.86,170.0,False,3,8389.0,178.0
23388,568,0.72,293.0,False,5,15470.0,187.0
23389,3716,2.58,106.0,False,4,2107.0,92.0
23390,1164,2.5,238.0,False,4,10833.0,190.0
23391,3335,6.53,113.0,False,4,6327.0,109.0
23392,672,1.97,179.0,False,4,9598.0,167.0
23393,398,1.03,42.0,False,5,8922.0,110.0
23394,3552,4.33,64.0,True,5,4586.0,152.0
23395,1723,3.73,124.0,False,3,5998.0,133.0
23396,2836,5.33,304.0,False,4,2530.0,234.0
23397,138,7.79,59.0,False,4,6348.0,100.0
23398,940,7.28,80.0,False,4,8088.0,101.0
23399,450,12.75,128.0,False,2,1741.0,66.0
23400,1399,9.49,118.0,True,2,5919.0,235.0
23401,1418,4.95,265.0,False,4,11139.0,195.0
23402,1872,3.38,283.0,True,2,9773.0,341.0
23403,1215,3.69,210.0,False,1,4603.0,158.0
23404,2283,6.25,272.0,False,1,971.0,161.0
23405,4500,2.11,126.0,False,2,3115.0,93.0
23406,430,2.59,270.0,False,4,12436.0,197.0
23407,4468,5.04,145.0,False,1,2826.0,138.0
23408,2062,1.0,15.0,True,2,6692.0,150.0
23409,2889,2.04,243.0,False,4,9936.0,153.0
23410,3359,1.56,167.0,False,3,3981.0,142.0
23411,3675,7.93,33.0,True,1,2129.0,171.0
23412,4719,1.22,204.0,False,4,4819.0,191.0
23413,4998,2.38,244.0,True,4,6711.0,267.0
23414,491,1.96,282.0,False,4,5314.0,240.0
23415,2050,2.63,54.0,False,3,8937.0,58.0
23416,2695,4.68,128.0,True,3,6102.0,168.0
23417,2612,4.29,234.0,True,3,6646.0,281.0
23418,4956,3.83,160.0,True,5,9282.0,250.0
23419,3255,4.96,313.0,False,4,3757.0,216.0
23420,2012,4.21,60.0,False,1,2036.0,37.0
23421,4602,0.22,77.0,True,5,25283.0,172.0
23422,3654,5.14,139.0,False,2,1255.0,112.0
23423,3985,3.8,25.0,False,5,2843.0,32.0
23424,3137,8.27,26.0,False,3,1534.0,94.0
23425,322,1.44,149.0,False,1,1521.0,131.0
23426,4852,3.33,207.0,False,1,2143.0,142.0
23427,3564,4.21,95.0,False,5,24373.0,112.0
23428,746,9.75,319.0,False,3,2437.0,240.0
23429,1259,1.03,73.0,False,3,7417.0,71.0
23430,1704,3.7,329.0,False,4,11804.0,208.0
23431,1274,3.85,212.0,True,5,3145.0,230.0
23432,3104,1.52,368.0,False,2,1712.0,214.0
23433,2736,2.63,157.0,False,2,8739.0,158.0
23434,1061,2.68,131.0,False,2,1297.0,103.0
23435,3481,1.74,168.0,False,2,4590.0,160.0
23436,1434,3.9,77.0,False,4,4460.0,116.0
23437,796,4.23,282.0,True,1,1917.0,256.0
23438,4783,3.9,185.0,False,5,18463.0,119.0
23439,1572,0.9,138.0,True,5,10802.0,219.0
23440,1163,2.05,338.0,False,2,5706.0,239.0
23441,3580,10.48,147.0,True,5,7086.0,223.0
23442,3817,1.93,88.0,False,4,6160.0,98.0
23443,760,1.01,104.0,False,5,14271.0,122.0
23444,279,2.64,80.0,False,3,2369.0,104.0
23445,4248,0.36,417.0,False,1,1824.0,245.0
23446,2520,14.56,269.0,False,4,18299.0,240.0
23447,2280,0.83,132.0,True,4,9181.0,180.0
23448,2102,1.56,117.0,False,4,11752.0,124.0
23449,2929,1.82,275.0,False,3,5040.0,204.0
23450,3367,4.2,90.0,False,3,3996.0,100.0
23451,401,0.67,124.0,False,5,8390.0,111.0
23452,1327,17.61,452.0,False,4,19340.0,353.0
23453,4772,3.23,59.0,True,2,9646.0,156.0
23454,834,0.54,110.0,False,2,4393.0,100.0
23455,4537,10.66,106.0,True,4,11261.0,235.0
23456,2006,4.17,119.0,False,3,7972.0,125.0
23457,950,2.53,92.0,True,4,13811.0,191.0
23458,2973,0.54,80.0,True,1,728.0,146.0
23459,3315,3.43,154.0,True,5,3787.0,235.0
23460,1749,2.47,206.0,False,1,2412.0,155.0
23461,3965,0.8,467.0,False,1,3447.0,277.0
23462,319,3.6,50.0,True,5,19134.0,189.0
23463,609,2.32,170.0,True,1,2288.0,258.0
23464,3107,2.25,210.0,False,5,6637.0,141.0
23465,2887,6.83,48.0,False,5,11732.0,70.0
23466,3495,8.13,227.0,False,4,14551.0,193.0
23467,4252,5.67,179.0,False,1,2673.0,146.0
23468,4650,5.0,104.0,False,4,15259.0,117.0
23469,2533,5.54,242.0,True,4,10773.0,296.0
23470,2506,1.54,447.0,False,5,16650.0,291.0
23471,4618,2.62,63.0,False,2,3684.0,108.0
23472,4803,5.43,78.0,True,2,2150.0,226.0
23473,239,4.81,124.0,False,2,3204.0,127.0
23474,2528,1.45,157.0,True,4,6428.0,271.0
23475,4596,3.78,237.0,False,3,8714.0,154.0
23476,255,1.3,29.0,False,5,3780.0,75.0
23477,4886,1.61,341.0,False,5,9713.0,223.0
23478,3745,5.59,280.0,True,5,4435.0,290.0
23479,779,4.26,313.0,True,5,12229.0,327.0
23480,3204,4.08,210.0,False,3,7335.0,157.0
23481,2154,2.79,157.0,True,2,1367.0,227.0
23482,1671,4.14,141.0,False,5,17912.0,156.0
23483,3103,3.09,58.0,True,1,3074.0,134.0
23484,3676,1.9,182.0,False,3,6379.0,132.0
23485,4466,5.51,84.0,False,5,3591.0,79.0
23486,2087,0.45,32.0,False,2,9963.0,43.0
23487,797,2.49,207.0,False,5,10542.0,131.0
23488,4318,8.05,110.0,False,3,4144.0,99.0
23489,1670,2.33,406.0,False,4,6316.0,263.0
23490,3796,2.03,209.0,True,2,4145.0,268.0
23491,3989,0.58,132.0,True,4,10115.0,242.0
23492,292,2.23,313.0,False,1,3662.0,207.0
23493,2050,6.12,238.0,True,1,447.0,235.0
23494,424,9.2,51.0,True,5,5754.0,182.0
23495,3024,4.26,59.0,False,1,1498.0,96.0
23496,3974,1.98,231.0,False,4,10140.0,187.0
23497,2800,7.93,127.0,True,5,1709.0,205.0
23498,1619,7.78,385.0,True,4,10764.0,325.0
23499,4865,4.55,223.0,False,4,9727.0,176.0
23500,427,1.19,99.0,True,1,1917.0,180.0
23501,707,2.17,88.0,False,4,5644.0,74.0
23502,1830,2.53,288.0,False,1,2549.0,220.0
23503,4742,1.56,49.0,False,3,5493.0,87.0
23504,4472,4.9,208.0,False,4,14155.0,175.0
23505,2820,3.04,242.0,False,5,9653.0,154.0
23506,4760,2.29,59.0,False,1,1454.0,68.0
23507,4520,3.0,62.0,False,4,11436.0,111.0
23508,2934,1.0,250.0,True,1,4639.0,287.0
23509,589,2.71,175.0,False,2,5304.0,193.0
23510,4497,8.1,236.0,False,3,5336.0,197.0
23511,3207,3.28,114.0,True,3,4480.0,222.0
23512,705,1.83,96.0,False,2,7070.0,73.0
23513,4200,1.96,285.0,False,1,1088.0,189.0
23514,1993,1.2,319.0,False,4,15497.0,213.0
23515,3934,4.25,241.0,True,4,4622.0,295.0
23516,1308,2.23,231.0,False,3,25881.0,179.0
23517,49,8.69,39.0,False,3,5284.0,46.0
23518,2269,11.14,154.0,False,4,4217.0,117.0
23519,2261,0.13,126.0,False,2,3340.0,115.0
23520,4318,4.62,229.0,False,5,12681.0,195.0
23521,576,2.68,109.0,False,1,2426.0,74.0
23522,4565,2.36,487.0,False,1,839.0,288.0
23523,764,6.3,75.0,False,1,400.0,99.0
23524,4672,5.5,137.0,False,5,3252.0,106.0
23525,3531,10.62,60.0,True,3,13076.0,216.0
23526,1799,2.76,62.0,False,5,6613.0,112.0
23527,4782,12.46,122.0,True,4,3419.0,265.0
23528,1795,2.81,291.0,False,3,5513.0,207.0
23529,3170,4.72,295.0,False,1,2980.0,197.0
23530,80,1.31,182.0,True,2,2796.0,206.0
23531,511,1.53,164.0,False,5,6996.0,161.0
23532,1766,1.99,307.0,False,3,15955.0,237.0
23533,1219,2.96,213.0,False,5,18965.0,141.0
23534,1137,1.41,118.0,False,1,2356.0,109.0
23535,1894,7.69,93.0,True,3,6859.0,168.0
23536,3043,5.62,93.0,False,3,5825.0,128.0
23537,626,2.04,215.0,False,1,3275.0,145.0
23538,3760,0.85,183.0,False,4,18270.0,130.0
23539,4239,13.31,203.0,False,5,17571.0,198.0
23540,4178,9.06,100.0,False,4,4444.0,97.0
23541,972,1.44,15.0,True,4,16548.0,134.0
23542,4402,2.41,49.0,False,5,9366.0,84.0
23543,647,4.7,160.0,False,1,5170.0,145.0
23544,534,3.89,81.0,False,2,5368.0,85.0
23545,3628,1.93,138.0,False,3,5808.0,140.0
23546,3802,5.38,83.0,True,2,1781.0,232.0
23547,634,4.98,156.0,True,5,12582.0,234.0
23548,2078,4.28,202.0,False,1,1171.0,171.0
23549,2051,6.73,266.0,True,3,7780.0,321.0
23550,3613,2.01,191.0,False,4,7259.0,161.0
23551,2577,4.43,124.0,True,1,1690.0,232.0
23552,3003,1.38,98.0,False,2,3166.0,99.0
23553,401,4.24,162.0,False,4,14729.0,105.0
23554,4884,5.63,335.0,False,3,2246.0,218.0
23555,2778,0.26,200.0,False,3,7164.0,161.0
23556,3343,6.51,226.0,False,5,7247.0,190.0
23557,2400,14.29,144.0,True,3,3136.0,250.0
23558,1231,13.08,171.0,False,4,8157.0,154.0
23559,3342,1.08,194.0,True,3,12408.0,251.0
23560,1442,1.01,42.0,False,4,2267.0,25.0
23561,1095,9.34,168.0,False,3,10658.0,169.0
23562,2762,0.68,26.0,False,2,9373.0,76.0
23563,1783,8.05,311.0,False,3,10775.0,298.0
23564,4471,0.92,292.0,False,4,2969.0,243.0
23565,3298,1.1,216.0,False,1,3061.0,220.0
23566,1867,8.61,85.0,False,3,13196.0,108.0
23567,177,4.66,252.0,False,4,15908.0,211.0
23568,1705,1.68,224.0,False,2,5623.0,139.0
23569,578,6.62,322.0,False,5,9882.0,233.0
23570,1095,3.9,207.0,False,5,20342.0,166.0
23571,1417,3.01,270.0,False,5,4258.0,183.0
23572,3262,1.2,181.0,True,1,1372.0,209.0
23573,531,1.36,80.0,False,4,13884.0,62.0
23574,810,5.18,201.0,False,5,4756.0,183.0
23575,197,1.27,210.0,True,5,15496.0,192.0
23576,4585,2.25,203.0,False,5,11087.0,158.0
23577,4936,1.89,77.0,False,1,626.0,83.0
23578,1490,9.11,289.0,True,2,1438.0,350.0
23579,2278,2.42,215.0,False,1,1400.0,180.0
23580,1505,3.29,168.0,False,5,38530.0,143.0
23581,2668,0.64,31.0,False,2,7397.0,68.0
23582,2755,2.64,168.0,False,4,5513.0,170.0
23583,1274,1.53,196.0,False,1,3420.0,158.0
23584,3224,2.9,268.0,False,1,3010.0,201.0
23585,38,2.18,378.0,True,5,11554.0,348.0
23586,3221,1.04,188.0,True,2,2025.0,262.0
23587,3753,2.3,46.0,True,5,8058.0,130.0
23588,264,0.28,160.0,True,2,6552.0,239.0
23589,3618,1.99,273.0,False,5,16326.0,177.0
23590,3687,19.23,447.0,False,1,1374.0,402.0
23591,4862,4.68,54.0,True,3,3782.0,171.0
23592,4030,3.8,119.0,False,1,3610.0,93.0
23593,105,1.62,246.0,False,1,1107.0,175.0
23594,408,4.71,219.0,False,4,17271.0,184.0
23595,685,1.44,206.0,False,5,18703.0,136.0
23596,2908,9.05,190.0,True,2,7123.0,268.0
23597,3560,6.88,126.0,False,4,2498.0,201.0
23598,3290,1.43,231.0,True,4,5043.0,282.0
23599,1650,2.2,214.0,False,4,4792.0,163.0
23600,1004,4.78,246.0,True,1,834.0,237.0
23601,318,2.33,183.0,False,3,14186.0,120.0
23602,1870,3.97,496.0,False,1,1143.0,360.0
23603,1504,8.35,67.0,False,5,18716.0,126.0
23604,1518,7.19,87.0,False,5,12143.0,114.0
23605,438,2.12,152.0,False,3,14577.0,91.0
23606,1456,4.25,114.0,True,5,8836.0,191.0
23607,4188,0.34,279.0,False,1,2819.0,172.0
23608,1204,1.51,89.0,False,3,5230.0,93.0
23609,4384,4.58,59.0,False,3,5131.0,97.0
23610,432,3.39,149.0,True,2,5603.0,154.0
23611,3184,2.2,50.0,False,3,3790.0,25.0
23612,539,1.52,224.0,False,3,6037.0,186.0
23613,1927,2.45,264.0,False,5,9199.0,204.0
23614,4768,11.38,121.0,True,1,2254.0,211.0
23615,3843,3.76,246.0,True,3,12567.0,264.0
23616,2568,1.88,286.0,False,1,2025.0,204.0
23617,3157,1.13,313.0,False,4,21905.0,212.0
23618,3301,1.88,28.0,False,5,6661.0,49.0
23619,3959,1.61,221.0,False,5,15204.0,130.0
23620,2964,0.86,198.0,False,5,13377.0,185.0
23621,2554,2.16,202.0,True,1,2229.0,236.0
23622,378,3.27,314.0,False,5,9129.0,218.0
23623,4791,0.81,378.0,False,1,3985.0,277.0
23624,2830,7.03,194.0,False,2,1699.0,160.0
23625,1450,2.0,141.0,False,2,2766.0,167.0
23626,674,2.57,273.0,False,3,4876.0,179.0
23627,3020,4.46,249.0,False,3,2756.0,196.0
23628,3912,3.15,162.0,False,4,10536.0,184.0
23629,4040,1.2,153.0,False,2,3039.0,131.0
23630,4429,2.32,131.0,True,3,7285.0,212.0
23631,4469,0.62,108.0,True,4,12025.0,188.0
23632,3115,6.96,104.0,False,3,8382.0,100.0
23633,4733,1.62,180.0,False,5,9789.0,173.0
23634,370,1.9,134.0,False,3,7037.0,106.0
23635,1975,1.9,168.0,False,2,2466.0,124.0
23636,2419,5.3,94.0,False,5,2985.0,55.0
23637,3496,1.03,193.0,True,3,16520.0,217.0
23638,1495,1.37,225.0,False,2,2494.0,163.0
23639,1450,3.35,230.0,False,2,3741.0,213.0
23640,4516,6.25,85.0,False,2,2351.0,45.0
23641,3246,3.28,177.0,False,5,12502.0,142.0
23642,3175,4.24,168.0,True,1,3157.0,230.0
23643,921,3.19,142.0,True,5,4684.0,218.0
23644,2501,2.88,156.0,True,4,11797.0,224.0
23645,2107,5.29,213.0,False,4,7492.0,190.0
23646,3102,3.43,224.0,True,2,2821.0,248.0
23647,4601,9.18,226.0,False,2,3409.0,179.0
23648,1392,1.95,93.0,False,4,7999.0,98.0
23649,4054,8.26,364.0,False,5,8278.0,276.0
23650,3168,1.57,262.0,False,2,6604.0,217.0
23651,2482,2.85,83.0,True,4,4367.0,183.0
23652,4750,1.32,93.0,False,3,3925.0,100.0
23653,734,2.39,118.0,False,5,6047.0,115.0
23654,3391,1.6,229.0,False,3,6705.0,127.0
23655,1992,1.55,110.0,False,1,791.0,101.0
23656,3410,1.02,41.0,False,5,17091.0,89.0
23657,693,2.78,320.0,False,3,4279.0,237.0
23658,3681,4.0,107.0,False,5,15248.0,96.0
23659,342,15.62,345.0,False,5,17546.0,271.0
23660,1744,4.1,266.0,False,5,8943.0,213.0
23661,4532,3.43,431.0,False,2,4211.0,265.0
23662,3163,1.87,215.0,False,2,7364.0,177.0
23663,2457,2.86,132.0,True,2,3052.0,231.0
23664,1655,0.92,214.0,True,5,13316.0,280.0
23665,446,2.73,385.0,False,3,3811.0,277.0
23666,555,0.58,119.0,False,1,2505.0,161.0
23667,3583,2.57,171.0,False,2,5380.0,152.0
23668,1370,15.03,123.0,True,5,15227.0,231.0
23669,370,3.22,222.0,False,5,14405.0,178.0
23670,2191,9.49,94.0,False,1,2363.0,94.0
23671,1980,14.42,124.0,True,2,3946.0,253.0
23672,4789,0.98,79.0,False,4,10718.0,90.0
23673,1151,4.0,343.0,False,3,6197.0,245.0
23674,1337,1.06,464.0,False,5,2082.0,274.0
23675,823,1.32,266.0,False,3,1388.0,202.0
23676,941,2.16,257.0,False,4,9810.0,151.0
23677,2667,3.53,136.0,True,4,15495.0,229.0
23678,1114,1.51,73.0,False,3,5940.0,106.0
23679,3598,3.76,57.0,False,5,24470.0,110.0
23680,4087,10.74,415.0,False,5,8668.0,293.0
23681,2435,4.58,138.0,False,3,5068.0,98.0
23682,1197,11.19,181.0,True,5,3619.0,292.0
23683,4104,2.07,221.0,False,1,5075.0,167.0
23684,4831,1.96,223.0,False,5,27466.0,184.0
23685,4586,1.54,216.0,True,1,1765.0,237.0
23686,4600,4.81,131.0,True,4,4982.0,200.0
23687,4035,1.36,254.0,True,1,1726.0,228.0
23688,3691,10.33,168.0,False,1,2196.0,163.0
23689,4782,0.94,196.0,False,1,3809.0,153.0
23690,1697,1.55,75.0,False,3,7640.0,124.0
23691,4645,2.19,138.0,False,4,7140.0,165.0
23692,102,1.17,93.0,False,5,10174.0,85.0
23693,4162,1.98,59.0,False,1,1223.0,77.0
23694,1670,6.14,131.0,False,4,8839.0,118.0
23695,1463,3.13,156.0,False,4,14064.0,150.0
23696,3376,5.94,72.0,False,5,2376.0,114.0
23697,871,7.51,149.0,False,4,5900.0,175.0
23698,4969,2.03,200.0,True,3,5695.0,267.0
23699,3635,4.45,29.0,False,1,1867.0,131.0
23700,95,2.48,188.0,True,2,10545.0,284.0
23701,4227,1.78,151.0,False,5,4445.0,158.0
23702,539,2.36,64.0,False,3,6192.0,87.0
23703,4115,9.09,295.0,False,5,10189.0,201.0
23704,4064,5.8,243.0,False,3,3172.0,179.0
23705,3218,7.26,47.0,False,2,1952.0,67.0
23706,3002,2.18,194.0,False,2,4525.0,138.0
23707,4149,1.04,333.0,False,5,7048.0,230.0
23708,4252,4.23,159.0,True,4,3763.0,219.0
23709,3535,9.42,115.0,False,5,4941.0,131.0
23710,854,2.49,179.0,False,2,3138.0,113.0
23711,3326,7.78,135.0,False,5,5843.0,117.0
23712,1007,7.85,155.0,True,3,4463.0,210.0
23713,232,8.25,54.0,True,5,11186.0,210.0
23714,758,4.33,147.0,False,4,2778.0,161.0
23715,2302,3.58,177.0,False,3,5957.0,170.0
23716,4818,5.35,177.0,False,2,10348.0,190.0
23717,169,7.77,578.0,True,1,1597.0,485.0
23718,370,5.08,80.0,False,1,2278.0,118.0
23719,461,4.78,218.0,False,5,9226.0,203.0
23720,952,1.95,64.0,False,3,11264.0,65.0
23721,2705,4.62,73.0,True,2,5134.0,217.0
23722,4106,4.09,149.0,False,1,2151.0,39.0
23723,237,12.11,292.0,False,2,9318.0,240.0
23724,4022,5.64,108.0,True,4,20909.0,185.0
23725,4566,4.3,93.0,False,2,1468.0,52.0
23726,396,2.07,152.0,False,2,1130.0,81.0
23727,2251,0.89,158.0,False,5,1330.0,128.0
23728,4073,1.55,377.0,False,4,18201.0,301.0
23729,3499,12.11,145.0,False,5,7728.0,122.0
23730,925,2.7,59.0,False,5,5735.0,76.0
23731,738,4.58,187.0,True,3,13189.0,269.0
23732,2228,1.83,54.0,False,1,1595.0,57.0
23733,4237,0.74,294.0,False,5,2783.0,157.0
23734,4743,2.75,191.0,False,4,4036.0,128.0
23735,2390,7.2,338.0,False,5,18159.0,259.0
23736,2647,1.21,175.0,True,5,2294.0,208.0
23737,2793,0.75,82.0,False,5,12960.0,53.0
23738,2450,0.83,333.0,False,2,5650.0,220.0
23739,3242,1.56,68.0,True,3,12201.0,148.0
23740,1368,3.36,254.0,False,2,1336.0,171.0
23741,2699,1.69,33.0,False,2,3892.0,55.0
23742,3064,4.37,98.0,False,5,11282.0,122.0
23743,2815,2.98,327.0,False,3,4420.0,223.0
23744,4874,1.52,417.0,True,5,7031.0,394.0
23745,3722,13.44,160.0,True,5,6472.0,282.0
23746,3671,2.32,65.0,False,3,9771.0,79.0
23747,4032,2.22,272.0,False,2,321.0,146.0
23748,2638,3.05,229.0,True,5,11869.0,292.0
23749,1530,3.06,118.0,False,3,13140.0,118.0
23750,2678,3.19,245.0,False,1,1019.0,203.0
23751,4610,3.6,110.0,False,5,18216.0,19.0
23752,4396,8.4,66.0,False,5,12313.0,78.0
23753,1769,5.61,189.0,False,4,14785.0,125.0
23754,2415,2.73,192.0,False,5,5469.0,143.0
23755,1361,8.11,178.0,False,4,1486.0,190.0
23756,60,1.64,273.0,False,3,2238.0,136.0
23757,1557,1.88,298.0,False,3,7752.0,164.0
23758,505,8.82,208.0,False,1,1167.0,173.0
23759,1792,12.25,50.0,False,4,6006.0,77.0
23760,268,2.19,62.0,False,1,1051.0,95.0
23761,1584,3.87,106.0,False,4,12643.0,143.0
23762,3572,1.14,165.0,False,1,2133.0,204.0
23763,4218,0.72,286.0,True,2,6205.0,300.0
23764,4437,3.71,292.0,False,5,16576.0,250.0
23765,2805,1.89,82.0,False,1,1136.0,49.0
23766,2731,0.8,172.0,True,2,5039.0,228.0
23767,4838,5.77,152.0,False,2,1998.0,131.0
23768,2778,5.83,153.0,False,5,16468.0,111.0
23769,419,7.34,74.0,False,5,13974.0,78.0
23770,4679,0.93,174.0,False,4,2779.0,129.0
23771,3069,3.35,101.0,True,2,7194.0,191.0
23772,3333,1.81,236.0,False,4,7961.0,148.0
23773,480,1.34,75.0,False,4,16566.0,89.0
23774,2348,6.05,160.0,True,3,6395.0,266.0
23775,2294,3.6,119.0,False,4,13004.0,97.0
23776,4073,3.02,249.0,False,5,20718.0,176.0
23777,1913,6.5,134.0,True,3,3596.0,192.0
23778,1715,3.12,191.0,False,2,1635.0,194.0
23779,3403,1.35,100.0,True,4,13836.0,206.0
23780,77,0.58,226.0,False,2,7849.0,195.0
23781,3727,3.65,147.0,True,1,1144.0,202.0
23782,36,1.1,388.0,False,4,11516.0,254.0
23783,1190,2.63,191.0,True,4,9242.0,225.0
23784,2487,2.84,156.0,True,2,9707.0,244.0
23785,968,7.0,185.0,False,4,18755.0,165.0
23786,176,1.13,195.0,False,3,4583.0,173.0
23787,2097,4.52,65.0,True,3,3350.0,123.0
23788,3535,4.0,119.0,False,1,935.0,165.0
23789,1209,3.97,106.0,False,3,12018.0,150.0
23790,1370,4.41,416.0,False,5,18302.0,275.0
23791,3383,2.96,18.0,False,5,14024.0,29.0
23792,4738,5.04,60.0,False,4,6391.0,118.0
23793,2588,0.25,152.0,False,1,1583.0,133.0
23794,2794,4.97,152.0,False,1,871.0,156.0
23795,4134,7.41,188.0,False,3,22081.0,141.0
23796,330,15.98,211.0,False,1,1648.0,205.0
23797,4906,12.05,136.0,False,3,9099.0,146.0
23798,2379,1.39,83.0,False,4,17568.0,121.0
23799,1890,2.78,247.0,False,3,1864.0,202.0
23800,3089,2.69,66.0,True,3,9839.0,161.0
23801,4559,11.14,143.0,True,3,3707.0,228.0
23802,4685,11.41,149.0,False,4,11868.0,129.0
23803,3885,6.91,193.0,False,5,16117.0,183.0
23804,2418,3.15,90.0,True,1,2263.0,191.0
23805,745,3.11,270.0,False,1,1358.0,157.0
23806,951,7.9,217.0,True,5,6804.0,245.0
23807,4179,1.83,199.0,False,4,5790.0,176.0
23808,625,6.62,96.0,False,1,1449.0,75.0
23809,2407,0.98,56.0,False,2,8736.0,43.0
23810,2038,1.66,212.0,False,1,4247.0,167.0
23811,3545,10.04,447.0,False,1,1131.0,348.0
23812,1716,5.24,171.0,True,1,1019.0,252.0
23813,3513,3.02,543.0,True,1,1868.0,418.0
23814,2540,2.89,63.0,False,1,5287.0,129.0
23815,4429,0.94,172.0,False,1,414.0,157.0
23816,934,3.42,27.0,False,5,18848.0,87.0
23817,3805,11.06,84.0,True,5,14823.0,163.0
23818,3608,3.17,258.0,True,2,5880.0,258.0
23819,4123,1.16,28.0,False,3,7266.0,53.0
23820,2451,0.51,213.0,False,5,32260.0,119.0
23821,1604,1.66,227.0,False,3,3365.0,109.0
23822,2585,4.54,77.0,True,4,21534.0,171.0
23823,4865,1.75,164.0,False,4,1973.0,148.0
23824,974,2.72,90.0,False,1,3656.0,110.0
23825,3307,7.29,246.0,False,4,14176.0,219.0
23826,1121,2.33,298.0,False,3,7102.0,249.0
23827,3868,8.37,111.0,False,4,13379.0,123.0
23828,2117,1.6,122.0,False,4,9313.0,99.0
23829,4294,3.99,110.0,True,5,18381.0,203.0
23830,817,3.42,129.0,False,5,9259.0,131.0
23831,618,1.99,87.0,False,4,6479.0,76.0
23832,4753,3.57,167.0,True,1,879.0,232.0
23833,1682,9.83,111.0,True,1,3196.0,223.0
23834,424,3.44,256.0,True,5,17921.0,292.0
23835,4179,6.52,133.0,True,2,1484.0,225.0
23836,2070,3.73,391.0,False,2,3446.0,299.0
23837,4609,0.58,303.0,False,3,6014.0,156.0
23838,2189,1.95,282.0,False,3,4028.0,158.0
