user_id,signup_date,city,age
1517,2023-02-18,Karachi,23.0
1518,2024-05-09,Lahore,46.0
1519,2024-04-05,Islamabad,23.0
1520,2025-05-13,Lahore,18.0
1521,2024-12-12,Lahore,34.0
1522,2023-07-11,Karachi,29.0
1523,2023-05-31,Multan,19.0
1524,2024-08-26,Islamabad,38.0
1525,2023-02-17,Quetta,18.0
1526,2023-11-16,Islamabad,24.0
1527,2023-05-19,Islamabad,28.0
1528,2023-01-21,Karachi,40.0
1529,2025-07-07,Multan,45.0
1530,2023-03-31,Karachi,43.0
1531,2023-01-10,Karachi,32.0
1532,2025-07-21,Islamabad,18.0
1533,2023-07-08,Karachi,37.0
1534,2025-03-27,Lahore,46.0
1535,2023-02-01,Karachi,44.0
1536,2023-06-03,Karachi,37.0
1537,2023-04-21,Multan,22.0
1538,2024-12-07,Karachi,28.0
1539,2024-09-12,Multan,50.0
1540,2024-04-20,Karachi,20.0
1541,2023-08-30,Islamabad,23.0
1542,2023-03-30,Lahore,41.0
1543,2024-07-23,Quetta,29.0
1544,2023-08-19,Karachi,22.0
1545,2024-08-13,Lahore,47.0
1546,2024-11-18,Lahore,37.0
1547,2025-04-29,Lahore,30.0
1548,2024-05-08,Karachi,23.0
1549,2023-01-05,Islamabad,51.0
1550,2023-10-08,Quetta,33.0
1551,2025-05-03,Islamabad,46.0
1552,2024-06-17,Karachi,41.0
1553,2024-09-11,Karachi,28.0
1554,2024-04-02,Multan,28.0
1555,2023-06-12,Multan,46.0
1556,2025-06-15,Lahore,46.0
1557,2025-02-11,Quetta,18.0
1558,2025-09-22,Karachi,38.0
1559,2025-05-05,Multan,32.0
1560,2023-10-19,Quetta,24.0
1561,2023-09-12,Islamabad,35.0
1562,2023-09-06,Lahore,21.0
1563,2025-07-07,Karachi,29.0
1564,2024-07-10,Lahore,26.0
1565,2024-03-30,Islamabad,29.0
1566,2025-08-26,Lahore,32.0
1567,2024-08-26,Islamabad,24.0
1568,2025-06-28,Multan,47.0
1569,2025-09-11,Lahore,37.0
1570,2023-03-21,Karachi,49.0
1571,2023-12-28,Islamabad,32.0
1572,2025-01-04,Karachi,28.0
1573,2025-03-24,Lahore,49.0
1574,2023-05-29,Lahore,28.0
1575,2023-11-15,Karachi,31.0
1576,2024-07-02,Islamabad,39.0
1577,2025-03-10,Karachi,22.0
1578,2023-04-23,Lahore,39.0
1579,2024-08-23,Karachi,38.0
1580,2023-10-24,Karachi,44.0
1581,2023-08-05,Lahore,41.0
1582,2024-05-30,Islamabad,45.0
1583,2024-02-19,Karachi,32.0
1584,2024-09-27,Karachi,25.0
1585,2023-11-14,Quetta,52.0
1586,2025-04-03,Karachi,19.0
1587,2023-03-20,Islamabad,20.0
1588,2025-05-11,Lahore,38.0
1589,2023-01-30,Lahore,48.0
1590,2025-01-05,Lahore,35.0
1591,2023-12-13,Islamabad,42.0
1592,2024-01-19,Multan,18.0
1593,2023-01-20,Lahore,29.0
1594,2024-12-03,Lahore,18.0
1595,2023-06-15,Karachi,40.0
1596,2024-10-21,Karachi,19.0
1597,2024-12-26,Islamabad,21.0
1598,2025-04-25,Islamabad,38.0
1599,2024-12-09,Multan,43.0
1600,2023-10-29,Lahore,32.0
1601,2025-01-08,Islamabad,38.0
1602,2025-04-05,Karachi,38.0
1603,2023-11-14,Karachi,31.0
1604,2023-05-05,Multan,23.0
1605,2025-06-09,Lahore,38.0
1606,2023-05-28,Islamabad,39.0
1607,2024-08-16,Islamabad,41.0
1608,2023-08-25,Multan,36.0
1609,2023-05-07,Karachi,22.0
1610,2025-02-15,Karachi,39.0
1611,2023-05-24,Multan,33.0
1612,2024-11-01,Islamabad,29.0
1613,2024-11-24,Karachi,30.0
1614,2023-03-02,Islamabad,27.0
1615,2023-06-22,Lahore,41.0
1616,2025-03-05,Karachi,20.0
1617,2024-05-22,Multan,24.0
1618,2023-05-02,Karachi,30.0
1619,2025-09-18,Karachi,48.0
1620,2023-09-22,Quetta,42.0
1621,2023-01-05,Islamabad,18.0
1622,2025-07-13,Multan,45.0
1623,2023-01-17,Karachi,45.0
1624,2024-07-07,Quetta,22.0
1625,2025-09-20,Lahore,18.0
1626,2024-07-31,Karachi,32.0
1627,2024-08-07,Karachi,43.0
1628,2024-01-24,Islamabad,47.0
1629,2023-05-07,Multan,25.0
1630,2024-07-26,Islamabad,49.0
1631,2025-06-16,Islamabad,18.0
1632,2023-04-02,Karachi,30.0
1633,2025-05-30,Karachi,29.0
1634,2024-02-20,Karachi,43.0
1635,2024-06-20,Lahore,45.0
1636,2023-06-15,Karachi,42.0
1637,2024-09-13,Multan,21.0
1638,2023-07-02,Islamabad,41.0
1639,2023-10-01,Islamabad,38.0
1640,2024-12-22,Karachi,18.0
1641,2023-02-20,Karachi,18.0
1642,2024-03-23,Lahore,42.0
1643,2024-08-17,Karachi,31.0
1644,2023-05-13,Karachi,21.0
1645,2023-10-22,Lahore,31.0
1646,2023-12-10,Lahore,36.0
1647,2024-10-25,Islamabad,32.0
1648,2025-09-03,Karachi,19.0
1649,2025-04-16,Karachi,50.0
1650,2023-07-09,Lahore,42.0
1651,2023-01-19,Karachi,30.0
1652,2023-02-21,Karachi,30.0
1653,2024-08-18,Karachi,36.0
1654,2023-06-06,Karachi,23.0
1655,2023-08-20,Lahore,36.0
1656,2025-04-27,Multan,21.0
1657,2025-05-23,Lahore,32.0
1658,2025-04-19,Karachi,22.0
1659,2023-09-11,Lahore,23.0
1660,2024-09-11,Karachi,48.0
1661,2024-09-02,Lahore,34.0
1662,2023-07-05,Multan,35.0
1663,2024-07-07,Karachi,18.0
1664,2024-06-09,Islamabad,28.0
1665,2024-02-01,Lahore,37.0
1666,2025-01-21,Lahore,35.0
1667,2024-11-08,Karachi,18.0
1668,2024-06-16,Karachi,35.0
1669,2024-12-26,Karachi,36.0
1670,2025-02-02,Quetta,45.0
1671,2024-07-20,Islamabad,27.0
1672,2023-09-25,Quetta,18.0
1673,2025-01-28,Lahore,24.0
1674,2024-12-18,Islamabad,23.0
1675,2025-09-10,Karachi,40.0
1676,2023-05-30,Islamabad,18.0
1677,2024-02-24,Quetta,29.0
1678,2025-07-13,Islamabad,46.0
1679,2024-05-29,Multan,33.0
1680,2025-07-31,Islamabad,41.0
1681,2023-01-13,Lahore,18.0
1682,2023-02-05,Islamabad,19.0
1683,2025-03-07,Karachi,46.0
1684,2023-12-25,Multan,34.0
1685,2024-06-04,Multan,34.0
1686,2024-03-04,Lahore,23.0
1687,2024-02-12,Lahore,34.0
1688,2025-07-28,Lahore,23.0
1689,2023-04-05,Karachi,44.0
1690,2025-02-11,Lahore,58.0
1691,2025-06-08,Islamabad,37.0
1692,2024-10-19,Karachi,27.0
1693,2024-01-31,Multan,18.0
1694,2023-06-10,Lahore,18.0
1695,2024-11-13,Karachi,47.0
1696,2024-04-13,Lahore,24.0
1697,2023-05-30,Multan,30.0
1698,2023-12-26,Lahore,39.0
1699,2025-08-19,Lahore,46.0
1700,2023-09-23,Lahore,31.0
1701,2023-06-28,Multan,29.0
1702,2024-11-12,Lahore,34.0
1703,2023-07-19,Islamabad,27.0
1704,2025-07-08,Islamabad,28.0
1705,2025-05-08,Islamabad,37.0
1706,2025-09-10,Lahore,35.0
1707,2025-07-01,Lahore,52.0
1708,2023-09-01,Karachi,37.0
1709,2023-08-01,Lahore,43.0
1710,2023-12-09,Islamabad,23.0
1711,2024-04-14,Karachi,38.0
1712,2025-05-29,Karachi,26.0
1713,2025-01-03,Lahore,37.0
1714,2024-10-06,Karachi,39.0
1715,2025-05-28,Lahore,33.0
1716,2024-10-07,Islamabad,55.0
1717,2024-01-15,Lahore,46.0
1718,2024-02-18,Quetta,44.0
1719,2024-06-01,Islamabad,40.0
1720,2023-03-30,Lahore,49.0
1721,2025-01-11,Lahore,20.0
1722,2024-10-14,Karachi,45.0
1723,2025-01-01,Lahore,24.0
1724,2024-06-17,Lahore,28.0
1725,2025-02-21,Multan,38.0
1726,2025-08-07,Islamabad,44.0
1727,2024-07-23,Lahore,23.0
1728,2024-03-20,Karachi,28.0
1729,2023-04-15,Lahore,34.0
1730,2025-02-17,Quetta,31.0
1731,2025-06-22,Lahore,41.0
1732,2024-11-30,Islamabad,64.0
1733,2025-05-15,Islamabad,37.0
1734,2025-05-11,Lahore,26.0
1735,2025-03-09,Lahore,21.0
1736,2024-05-17,Karachi,30.0
1737,2023-04-10,Multan,25.0
1738,2023-01-04,Karachi,37.0
1739,2023-07-24,Islamabad,37.0
1740,2024-03-07,Islamabad,29.0
1741,2025-01-13,Multan,51.0
1742,2024-03-31,Karachi,26.0
1743,2023-01-24,Karachi,32.0
1744,2023-07-30,Islamabad,39.0
1745,2025-09-06,Lahore,41.0
1746,2025-09-15,Multan,44.0
1747,2024-01-13,Lahore,37.0
1748,2025-03-15,Lahore,42.0
1749,2024-12-20,Multan,27.0
1750,2025-07-20,Karachi,41.0
1751,2025-06-06,Lahore,41.0
1752,2024-09-20,Lahore,47.0
1753,2024-01-30,Karachi,18.0
1754,2024-09-18,Multan,25.0
1755,2023-11-16,Lahore,40.0
1756,2023-12-15,Lahore,18.0
1757,2024-08-31,Karachi,37.0
1758,2024-07-25,Quetta,43.0
1759,2024-08-03,Lahore,28.0
1760,2024-01-20,Quetta,29.0
1761,2024-02-14,Multan,23.0
1762,2023-01-11,Lahore,28.0
1763,2024-08-24,Multan,29.0
1764,2024-07-29,Islamabad,27.0
1765,2025-07-24,Karachi,26.0
1766,2024-05-19,Karachi,31.0
1767,2024-04-12,Multan,30.0
1768,2023-03-09,Islamabad,50.0
1769,2023-07-16,Islamabad,29.0
1770,2023-12-05,Quetta,36.0
1771,2024-01-13,Karachi,28.0
1772,2023-12-29,Multan,28.0
1773,2024-01-30,Multan,18.0
1774,2025-02-07,Lahore,19.0
1775,2023-05-12,Lahore,22.0
1776,2023-11-29,Karachi,35.0
1777,2023-06-12,Multan,43.0
1778,2023-11-04,Lahore,18.0
1779,2024-11-15,Islamabad,28.0
1780,2023-02-16,Lahore,21.0
1781,2023-12-06,Karachi,31.0
1782,2023-01-24,Islamabad,43.0
1783,2025-08-12,Lahore,29.0
1784,2024-12-28,Multan,33.0
1785,2023-09-01,Lahore,46.0
1786,2023-07-18,Multan,37.0
1787,2023-04-09,Lahore,26.0
1788,2024-04-17,Quetta,34.0
1789,2025-01-23,Islamabad,26.0
1790,2024-08-07,Lahore,37.0
1791,2025-05-31,Lahore,38.0
1792,2023-12-10,Lahore,21.0
1793,2023-10-06,Karachi,35.0
1794,2024-04-23,Multan,32.0
1795,2023-07-22,Karachi,38.0
1796,2025-09-02,Karachi,40.0
1797,2023-07-05,Karachi,37.0
1798,2024-04-23,Karachi,30.0
1799,2024-06-06,Islamabad,41.0
1800,2023-02-27,Karachi,25.0
1801,2024-04-13,Islamabad,21.0
1802,2024-03-30,Quetta,18.0
1803,2023-09-17,Karachi,32.0
1804,2023-05-08,Lahore,26.0
1805,2023-02-15,Lahore,37.0
1806,2023-01-09,Karachi,18.0
1807,2024-04-26,Karachi,27.0
1808,2023-03-31,Quetta,37.0
1809,2025-08-17,Islamabad,24.0
1810,2023-09-02,Karachi,37.0
1811,2024-10-14,Islamabad,28.0
1812,2024-11-04,Lahore,33.0
1813,2024-05-10,Multan,38.0
1814,2025-06-02,Lahore,42.0
1815,2023-04-21,Islamabad,34.0
1816,2023-08-23,Quetta,26.0
1817,2023-09-10,Islamabad,29.0
1818,2023-05-16,Multan,39.0
1819,2023-10-22,Karachi,24.0
1820,2023-11-09,Multan,31.0
1821,2025-02-03,Karachi,30.0
1822,2023-10-29,Islamabad,32.0
1823,2025-05-26,Lahore,24.0
1824,2025-02-11,Lahore,18.0
1825,2025-06-20,Karachi,38.0
1826,2023-04-16,Lahore,42.0
1827,2025-09-11,Islamabad,18.0
1828,2024-09-05,Multan,36.0
1829,2025-09-09,Quetta,43.0
1830,2023-12-21,Lahore,38.0
1831,2025-08-10,Quetta,29.0
1832,2024-08-11,Lahore,25.0
1833,2023-03-13,Karachi,34.0
1834,2024-02-15,Multan,35.0
1835,2023-05-18,Lahore,34.0
1836,2025-07-30,Lahore,31.0
1837,2023-11-01,Lahore,23.0
1838,2023-08-11,Karachi,37.0
1839,2024-07-06,Multan,37.0
1840,2024-03-01,Lahore,35.0
1841,2023-04-07,Lahore,34.0
1842,2025-03-27,Karachi,48.0
1843,2025-04-25,Lahore,27.0
1844,2025-01-12,Islamabad,45.0
1845,2024-09-08,Quetta,26.0
1846,2024-02-07,Islamabad,43.0
1847,2024-06-26,Multan,44.0
1848,2024-06-04,Karachi,30.0
1849,2023-06-15,Multan,48.0
1850,2023-03-23,Lahore,37.0
1851,2023-09-11,Lahore,25.0
1852,2024-03-30,Islamabad,30.0
1853,2023-06-10,Lahore,43.0
1854,2023-04-17,Multan,41.0
1855,2025-05-01,Islamabad,23.0
1856,2024-01-10,Quetta,32.0
1857,2024-08-07,Karachi,35.0
1858,2024-06-08,Karachi,28.0
1859,2025-01-05,Islamabad,54.0
1860,2025-01-09,Lahore,35.0
1861,2023-10-24,Karachi,32.0
1862,2025-04-27,Islamabad,44.0
1863,2024-01-07,Quetta,30.0
1864,2025-04-15,Islamabad,42.0
1865,2024-02-09,Lahore,18.0
1866,2023-04-21,Karachi,29.0
1867,2025-01-30,Karachi,42.0
1868,2023-01-31,Lahore,47.0
1869,2025-02-11,Karachi,26.0
1870,2023-02-13,Lahore,25.0
1871,2023-07-26,Lahore,38.0
1872,2024-08-26,Karachi,27.0
1873,2025-07-30,Lahore,31.0
1874,2024-02-13,Karachi,41.0
1875,2023-05-01,Lahore,28.0
1876,2023-08-21,Islamabad,18.0
1877,2025-06-15,Lahore,21.0
1878,2024-12-27,Multan,33.0
1879,2023-04-11,Lahore,18.0
1880,2024-01-20,Karachi,30.0
1881,2023-09-22,Karachi,20.0
1882,2023-06-27,Lahore,48.0
1883,2025-04-26,Karachi,52.0
1884,2024-09-09,Multan,23.0
1885,2023-06-29,Multan,35.0
1886,2024-10-12,Karachi,24.0
1887,2024-02-18,Lahore,30.0
1888,2023-03-03,Islamabad,49.0
1889,2024-03-25,Karachi,29.0
1890,2023-07-05,Lahore,30.0
1891,2023-09-03,Islamabad,25.0
1892,2025-05-28,Karachi,43.0
1893,2024-12-11,Islamabad,18.0
1894,2023-05-15,Karachi,29.0
1895,2025-05-01,Karachi,33.0
1896,2024-07-28,Lahore,27.0
1897,2025-05-24,Islamabad,41.0
1898,2025-01-17,Lahore,44.0
1899,2023-12-06,Islamabad,20.0
1900,2024-06-18,Islamabad,52.0
1901,2024-06-14,Islamabad,20.0
1902,2024-12-20,Lahore,45.0
1903,2023-09-06,Lahore,34.0
1904,2023-11-30,Karachi,28.0
1905,2023-09-02,Karachi,29.0
1906,2023-10-24,Multan,33.0
1907,2023-06-11,Karachi,35.0
1908,2023-02-06,Multan,25.0
1909,2025-07-29,Lahore,31.0
1910,2023-03-16,Karachi,26.0
1911,2025-06-06,Lahore,22.0
1912,2023-01-04,Islamabad,26.0
1913,2025-02-16,Lahore,23.0
1914,2023-11-25,Lahore,29.0
1915,2024-06-01,Islamabad,37.0
1916,2023-10-10,Karachi,34.0
1917,2024-05-05,Lahore,51.0
1918,2024-03-27,Lahore,18.0
1919,2024-06-13,Karachi,37.0
1920,2024-01-29,Karachi,33.0
1921,2024-06-20,Lahore,40.0
1922,2025-04-05,Islamabad,39.0
1923,2024-03-10,Lahore,32.0
1924,2023-12-28,Karachi,35.0
1925,2023-05-12,Karachi,26.0
1926,2023-12-26,Lahore,39.0
1927,2023-05-06,Lahore,18.0
1928,2023-07-02,Lahore,40.0
1929,2025-08-10,Lahore,33.0
1930,2023-03-31,Karachi,29.0
1931,2024-04-27,Multan,31.0
1932,2025-04-14,Multan,32.0
1933,2025-08-11,Karachi,45.0
1934,2023-05-27,Karachi,62.0
1935,2023-06-13,Karachi,44.0
1936,2024-01-08,Multan,28.0
1937,2024-07-08,Lahore,39.0
1938,2025-08-17,Lahore,39.0
1939,2023-07-27,Karachi,25.0
1940,2023-06-14,Lahore,22.0
1941,2023-09-11,Karachi,32.0
1942,2025-05-24,Multan,40.0
1943,2023-01-31,Multan,18.0
1944,2024-01-16,Lahore,27.0
1945,2023-04-29,Karachi,38.0
1946,2023-06-07,Karachi,33.0
1947,2025-07-05,Karachi,46.0
1948,2023-01-02,Karachi,20.0
1949,2023-11-18,Lahore,54.0
1950,2025-07-04,Multan,19.0
1951,2024-08-31,Quetta,18.0
1952,2023-03-13,Islamabad,32.0
1953,2024-04-10,Islamabad,23.0
1954,2025-08-28,Karachi,33.0
1955,2024-02-05,Karachi,32.0
1956,2024-06-12,Lahore,31.0
1957,2024-06-15,Karachi,25.0
1958,2024-10-22,Lahore,37.0
1959,2023-07-07,Multan,30.0
1960,2025-04-19,Karachi,43.0
1961,2025-09-15,Karachi,31.0
1962,2023-05-23,Karachi,24.0
1963,2025-03-29,Quetta,18.0
1964,2025-03-27,Lahore,31.0
1965,2025-01-11,Lahore,22.0
1966,2024-01-06,Lahore,21.0
1967,2024-04-13,Islamabad,38.0
1968,2025-04-19,Quetta,18.0
1969,2023-06-02,Lahore,46.0
1970,2025-04-08,Multan,34.0
1971,2025-07-09,Lahore,33.0
1972,2024-11-12,Islamabad,24.0
1973,2023-12-08,Lahore,40.0
1974,2024-07-13,Karachi,33.0
1975,2023-02-20,Islamabad,27.0
1976,2025-07-20,Karachi,35.0
1977,2023-12-09,Lahore,18.0
1978,2023-02-27,Multan,18.0
1979,2025-03-05,Quetta,23.0
1980,2024-10-19,Karachi,36.0
1981,2024-09-14,Islamabad,33.0
1982,2023-02-24,Islamabad,42.0
1983,2025-01-20,Lahore,25.0
1984,2024-09-29,Multan,38.0
1985,2025-03-04,Lahore,32.0
1986,2025-04-07,Islamabad,25.0
1987,2023-07-31,Lahore,36.0
1988,2023-07-30,Lahore,32.0
1989,2025-07-12,Karachi,27.0
1990,2024-06-15,Karachi,33.0
1991,2024-03-13,Multan,32.0
1992,2023-10-15,Quetta,32.0
1993,2024-10-01,Lahore,29.0
1994,2025-01-23,Lahore,21.0
1995,2023-01-03,Karachi,34.0
1996,2024-07-06,Karachi,26.0
1997,2025-09-20,Karachi,24.0
1998,2023-10-08,Multan,31.0
1999,2023-10-08,Islamabad,40.0
2000,2025-05-28,Lahore,35.0
2001,2023-03-04,Karachi,28.0
2002,2024-02-02,Islamabad,28.0
2003,2024-04-03,Karachi,39.0
2004,2025-03-08,Lahore,18.0
2005,2023-05-10,Karachi,40.0
2006,2024-03-10,Karachi,18.0
2007,2023-06-02,Lahore,20.0
2008,2025-02-26,Islamabad,28.0
2009,2024-09-24,Karachi,53.0
2010,2024-05-11,Karachi,48.0
2011,2024-01-28,Karachi,39.0
2012,2023-06-03,Multan,36.0
2013,2025-07-10,Lahore,18.0
2014,2024-10-09,Lahore,34.0
2015,2023-11-16,Karachi,28.0
2016,2024-02-18,Karachi,26.0
2017,2024-12-27,Lahore,34.0
2018,2024-12-20,Islamabad,29.0
2019,2024-04-06,Lahore,41.0
2020,2023-10-30,Lahore,18.0
2021,2024-10-21,Karachi,34.0
2022,2024-10-20,Islamabad,25.0
2023,2024-08-22,Multan,29.0
2024,2023-03-14,Islamabad,36.0
2025,2024-04-17,Karachi,23.0
2026,2024-09-05,Islamabad,34.0
2027,2025-08-08,Islamabad,31.0
2028,2024-06-09,Lahore,27.0
2029,2023-12-09,Karachi,29.0
2030,2024-07-09,Islamabad,32.0
2031,2023-06-27,Karachi,26.0
2032,2023-04-01,Islamabad,33.0
2033,2024-11-09,Karachi,30.0
2034,2025-09-13,Karachi,27.0
2035,2025-04-26,Lahore,47.0
2036,2024-08-06,Islamabad,37.0
2037,2023-02-10,Multan,30.0
2038,2025-09-14,Lahore,34.0
2039,2024-03-25,Karachi,24.0
2040,2023-10-17,Lahore,29.0
2041,2025-06-11,Lahore,30.0
2042,2025-01-16,Quetta,22.0
2043,2025-01-19,Karachi,36.0
2044,2023-10-05,Karachi,28.0
2045,2025-09-18,Lahore,30.0
2046,2024-03-28,Quetta,28.0
2047,2024-06-15,Lahore,60.0
2048,2025-01-20,Islamabad,27.0
2049,2024-10-21,Lahore,18.0
2050,2023-06-22,Lahore,19.0
2051,2023-10-30,Islamabad,40.0
2052,2023-12-28,Lahore,45.0
2053,2025-08-05,Islamabad,27.0
2054,2024-12-15,Lahore,45.0
2055,2024-01-02,Islamabad,40.0
2056,2025-01-04,Islamabad,31.0
2057,2025-01-08,Islamabad,31.0
2058,2024-01-30,Lahore,35.0
2059,2024-02-08,Islamabad,41.0
2060,2025-06-13,Quetta,37.0
2061,2024-07-15,Lahore,27.0
2062,2023-05-30,Lahore,31.0
2063,2024-12-20,Multan,51.0
2064,2024-08-12,Lahore,35.0
2065,2024-05-23,Islamabad,41.0
2066,2024-12-26,Islamabad,38.0
2067,2025-06-26,Lahore,35.0
2068,2023-11-27,Karachi,34.0
2069,2024-02-24,Karachi,41.0
2070,2023-07-09,Karachi,39.0
2071,2024-10-09,Multan,35.0
2072,2024-02-07,Lahore,27.0
2073,2023-12-09,Karachi,36.0
2074,2024-11-27,Multan,32.0
2075,2024-02-13,Lahore,30.0
2076,2024-04-09,Multan,57.0
2077,2024-03-16,Lahore,19.0
2078,2023-09-16,Karachi,42.0
2079,2023-05-06,Lahore,25.0
2080,2025-04-07,Islamabad,34.0
2081,2023-04-02,Islamabad,56.0
2082,2023-11-21,Multan,24.0
2083,2024-10-29,Quetta,26.0
2084,2023-05-12,Islamabad,33.0
2085,2024-10-17,Islamabad,25.0
2086,2025-01-03,Karachi,41.0
2087,2024-10-24,Multan,28.0
2088,2023-11-02,Islamabad,39.0
2089,2023-01-20,Multan,21.0
2090,2025-06-06,Lahore,18.0
2091,2023-11-23,Karachi,31.0
2092,2025-03-16,Islamabad,19.0
2093,2023-07-17,Lahore,47.0
2094,2023-06-12,Lahore,19.0
2095,2025-02-17,Quetta,24.0
2096,2025-07-28,Karachi,37.0
2097,2025-05-10,Lahore,28.0
2098,2025-01-21,Karachi,19.0
2099,2023-09-04,Karachi,51.0
2100,2025-07-02,Islamabad,24.0
2101,2024-10-29,Quetta,31.0
2102,2023-06-22,Quetta,31.0
2103,2023-05-10,Islamabad,39.0
2104,2025-05-21,Islamabad,37.0
2105,2023-10-03,Karachi,26.0
2106,2025-02-04,Multan,30.0
2107,2023-05-19,Lahore,31.0
2108,2023-10-08,Lahore,40.0
2109,2023-10-11,Quetta,22.0
2110,2023-10-09,Multan,51.0
2111,2024-11-05,Karachi,26.0
2112,2025-07-03,Islamabad,33.0
2113,2025-06-29,Karachi,23.0
2114,2025-01-11,Karachi,21.0
2115,2023-07-22,Lahore,25.0
2116,2025-08-18,Lahore,24.0
2117,2024-06-26,Karachi,29.0
2118,2024-06-29,Karachi,24.0
2119,2024-12-02,Karachi,39.0
2120,2025-02-08,Lahore,26.0
2121,2025-08-10,Quetta,25.0
2122,2024-08-05,Islamabad,29.0
2123,2024-09-02,Multan,42.0
2124,2025-01-15,Lahore,35.0
2125,2023-09-13,Islamabad,32.0
2126,2023-11-04,Multan,20.0
2127,2024-09-17,Karachi,23.0
2128,2023-03-06,Lahore,21.0
2129,2023-11-17,Lahore,45.0
2130,2024-12-18,Lahore,38.0
2131,2025-09-03,Karachi,25.0
2132,2024-06-03,Karachi,28.0
2133,2024-02-04,Lahore,26.0
2134,2024-03-16,Islamabad,25.0
2135,2024-11-16,Lahore,37.0
2136,2024-06-28,Karachi,30.0
2137,2023-01-24,Islamabad,52.0
2138,2024-06-23,Lahore,44.0
2139,2024-02-05,Lahore,45.0
2140,2024-12-01,Lahore,39.0
2141,2025-05-25,Lahore,29.0
2142,2025-08-20,Karachi,38.0
2143,2024-09-02,Lahore,30.0
2144,2023-12-29,Lahore,48.0
2145,2024-03-19,Quetta,37.0
2146,2023-06-26,Multan,35.0
2147,2025-07-24,Lahore,34.0
2148,2025-04-27,Karachi,49.0
2149,2025-05-03,Karachi,20.0
2150,2023-11-25,Multan,50.0
2151,2023-11-19,Multan,31.0
2152,2025-05-06,Lahore,20.0
2153,2024-06-28,Lahore,26.0
2154,2024-12-05,Karachi,18.0
2155,2024-05-04,Multan,39.0
2156,2024-03-18,Multan,24.0
2157,2024-09-24,Lahore,35.0
2158,2025-03-23,Karachi,43.0
2159,2023-12-01,Lahore,27.0
2160,2025-03-20,Islamabad,31.0
2161,2023-09-02,Multan,21.0
2162,2024-02-07,Karachi,30.0
2163,2025-07-01,Lahore,56.0
2164,2025-08-12,Karachi,40.0
2165,2025-07-12,Karachi,31.0
2166,2023-11-13,Multan,27.0
2167,2025-04-23,Karachi,33.0
2168,2025-07-25,Multan,34.0
2169,2025-09-05,Lahore,29.0
2170,2023-01-21,Lahore,38.0
2171,2025-01-14,Karachi,24.0
2172,2025-09-23,Lahore,24.0
2173,2025-02-03,Lahore,36.0
2174,2023-08-22,Islamabad,22.0
2175,2025-02-01,Lahore,40.0
2176,2023-04-16,Lahore,33.0
2177,2024-04-25,Lahore,18.0
2178,2024-09-18,Lahore,34.0
2179,2024-04-01,Multan,18.0
2180,2024-11-30,Quetta,39.0
2181,2023-08-29,Lahore,31.0
2182,2024-08-29,Islamabad,50.0
2183,2024-10-06,Islamabad,43.0
2184,2024-09-25,Quetta,23.0
2185,2023-10-17,Karachi,18.0
2186,2023-11-02,Lahore,26.0
2187,2023-09-15,Karachi,22.0
2188,2024-04-06,Multan,49.0
2189,2024-08-08,Islamabad,33.0
2190,2023-12-29,Karachi,41.0
2191,2024-02-14,Lahore,30.0
2192,2023-10-14,Islamabad,31.0
2193,2023-08-07,Multan,33.0
2194,2024-10-19,Karachi,43.0
2195,2025-03-27,Islamabad,36.0
2196,2023-10-18,Karachi,23.0
2197,2025-05-10,Karachi,48.0
2198,2024-07-24,Karachi,30.0
2199,2023-06-17,Islamabad,29.0
2200,2024-01-01,Quetta,18.0
2201,2023-01-08,Karachi,39.0
2202,2023-02-09,Karachi,34.0
2203,2023-12-03,Karachi,34.0
2204,2024-03-30,Lahore,29.0
2205,2025-03-08,Lahore,28.0
2206,2023-05-15,Lahore,30.0
2207,2025-04-19,Karachi,37.0
2208,2023-08-23,Lahore,39.0
2209,2023-05-19,Karachi,31.0
2210,2024-11-30,Islamabad,42.0
2211,2025-02-13,Lahore,32.0
2212,2024-08-27,Islamabad,28.0
2213,2023-04-26,Multan,35.0
2214,2023-04-26,Karachi,21.0
2215,2024-01-26,Lahore,35.0
2216,2024-03-26,Karachi,19.0
2217,2025-09-25,Karachi,24.0
2218,2023-10-14,Karachi,18.0
2219,2023-07-12,Lahore,31.0
2220,2025-08-03,Karachi,47.0
2221,2023-06-03,Karachi,32.0
2222,2023-01-27,Lahore,39.0
2223,2024-02-27,Islamabad,54.0
2224,2024-02-06,Lahore,37.0
2225,2024-09-11,Karachi,26.0
2226,2025-05-27,Multan,27.0
2227,2025-07-21,Lahore,33.0
2228,2023-10-17,Islamabad,27.0
2229,2025-09-07,Karachi,28.0
2230,2024-09-24,Karachi,42.0
2231,2023-03-11,Multan,42.0
2232,2025-07-27,Karachi,18.0
2233,2023-05-18,Lahore,26.0
2234,2024-08-11,Multan,29.0
2235,2025-03-01,Islamabad,38.0
2236,2023-09-07,Islamabad,43.0
2237,2023-09-28,Lahore,57.0
2238,2024-04-21,Lahore,29.0
2239,2025-06-03,Islamabad,29.0
2240,2023-08-12,Lahore,38.0
2241,2024-10-25,Lahore,27.0
2242,2024-03-28,Islamabad,32.0
2243,2023-04-22,Lahore,29.0
2244,2024-12-11,Lahore,18.0
2245,2025-04-12,Lahore,34.0
2246,2024-07-29,Karachi,31.0
2247,2023-06-26,Islamabad,44.0
2248,2023-06-05,Multan,33.0
2249,2024-02-28,Lahore,22.0
