order_id,user_id,weight_kg,distance_km,express_flag,quantity,price,shipping_cost,order_date
24741,4559,5.25,156.0,False,5,3356.0,157.0,2024-11-24
24742,2228,5.01,138.0,False,1,4108.0,130.0,2024-10-02
24743,3003,8.04,69.0,True,1,6978.0,163.0,2024-03-10
24744,4334,8.93,278.0,False,3,4665.0,223.0,2024-09-21
24745,689,1.15,14.0,False,2,3030.0,69.0,2024-02-26
24746,1233,18.03,57.0,False,4,8426.0,158.0,2024-06-11
24747,3130,0.5,274.0,False,4,3902.0,212.0,2024-01-05
24748,895,4.04,328.0,True,5,18220.0,320.0,2024-08-24
24749,3972,1.21,265.0,False,3,4777.0,149.0,2024-03-07
24750,1331,5.93,109.0,False,4,5868.0,128.0,2024-03-27
24751,1689,6.52,124.0,False,5,1099.0,120.0,2024-03-10
24752,4053,1.21,319.0,True,3,6765.0,296.0,2024-03-07
24753,2635,7.5,330.0,True,1,832.0,402.0,2024-01-29
24754,3954,0.09,145.0,False,2,8315.0,100.0,2024-07-21
24755,3134,6.05,21.0,False,1,2848.0,50.0,2024-11-12
24756,2571,0.68,134.0,False,4,20543.0,141.0,2024-04-20
24757,2552,8.6,87.0,True,4,4373.0,177.0,2024-10-11
24758,4014,2.9,247.0,True,2,3623.0,262.0,2024-07-17
24759,4995,1.89,57.0,False,3,2364.0,112.0,2024-04-02
24760,121,9.34,40.0,False,1,2279.0,19.0,2024-01-23
24761,2533,6.04,94.0,False,1,1642.0,147.0,2024-10-12
24762,3916,2.93,38.0,False,4,5192.0,83.0,2024-01-09
24763,3216,3.92,350.0,False,4,7071.0,278.0,2024-06-03
24764,2419,9.83,150.0,False,1,2390.0,151.0,2024-01-13
24765,3967,2.86,257.0,False,2,1418.0,176.0,2024-10-10
24766,2341,1.2,181.0,False,3,2703.0,161.0,2024-12-27
24767,682,4.12,148.0,False,4,7091.0,127.0,2024-04-27
24768,1361,2.47,237.0,True,2,2117.0,288.0,2024-04-24
24769,219,5.13,298.0,False,4,6271.0,249.0,2024-07-25
24770,3510,4.93,277.0,False,1,4447.0,181.0,2024-07-02
24771,4864,3.63,303.0,True,1,550.0,301.0,2024-05-19
24772,1896,1.81,53.0,False,2,5277.0,62.0,2024-05-13
24773,3661,3.26,438.0,True,4,15405.0,386.0,2024-03-09
24774,4912,4.54,98.0,False,5,2205.0,108.0,2024-04-01
24775,1966,2.08,151.0,False,1,1558.0,67.0,2024-08-01
24776,4411,2.88,121.0,False,1,3268.0,115.0,2024-09-25
24777,88,6.6,144.0,False,5,9634.0,102.0,2024-10-01
24778,3388,2.31,296.0,False,1,2412.0,252.0,2024-07-07
24779,831,2.57,338.0,False,1,2026.0,246.0,2024-10-01
24780,3907,1.95,390.0,True,4,11517.0,345.0,2024-08-04
24781,48,2.68,245.0,True,4,1107.0,278.0,2024-05-10
24782,4164,1.12,145.0,True,4,8471.0,237.0,2024-05-08
24783,1982,3.72,74.0,False,4,3436.0,108.0,2024-07-08
24784,1184,2.66,151.0,False,2,2337.0,61.0,2024-04-22
24785,2774,4.83,189.0,False,4,3510.0,181.0,2024-10-05
24786,4948,3.66,174.0,False,1,2338.0,135.0,2024-03-08
24787,802,2.81,91.0,False,2,2684.0,106.0,2024-01-20
24788,1550,6.78,246.0,True,4,7659.0,277.0,2024-06-28
24789,3199,10.17,192.0,False,4,14388.0,209.0,2024-01-27
24790,468,2.65,222.0,True,5,4704.0,319.0,2024-03-10
24791,4771,6.03,258.0,False,3,12283.0,192.0,2024-05-17
24792,2618,3.09,90.0,False,2,5463.0,97.0,2024-01-02
24793,4952,1.86,85.0,False,5,17205.0,94.0,2024-03-22
24794,2075,4.8,75.0,True,2,3284.0,154.0,2024-07-17
24795,4165,4.58,245.0,False,5,28447.0,229.0,2024-05-16
24796,1654,5.34,339.0,True,3,6107.0,352.0,2024-11-23
24797,2219,3.84,257.0,False,2,10532.0,202.0,2024-02-04
24798,1734,3.37,215.0,False,1,2616.0,180.0,2024-09-19
24799,2737,3.29,107.0,True,2,6021.0,160.0,2024-08-04
24800,1116,6.4,117.0,True,5,14831.0,237.0,2024-08-23
24801,2516,4.75,72.0,True,3,1676.0,221.0,2024-09-02
24802,4199,4.4,142.0,False,2,4939.0,100.0,2024-01-20
24803,778,3.92,315.0,False,2,6126.0,225.0,2024-10-16
24804,3964,2.32,251.0,False,4,14336.0,211.0,2024-04-30
24805,4272,3.78,61.0,False,5,19333.0,61.0,2024-08-25
24806,174,6.73,88.0,False,5,20049.0,127.0,2024-04-17
24807,3378,2.36,107.0,False,5,8912.0,106.0,2024-05-24
24808,2425,2.01,182.0,False,5,11196.0,146.0,2024-09-12
24809,3189,1.13,340.0,False,4,4416.0,252.0,2024-12-07
24810,1473,6.01,341.0,False,4,15401.0,241.0,2024-11-16
24811,1101,12.34,146.0,False,2,3299.0,163.0,2024-09-22
24812,1435,11.45,104.0,False,5,10264.0,140.0,2024-07-15
24813,765,0.69,132.0,True,3,5620.0,208.0,2024-07-11
24814,2027,2.15,468.0,False,2,7103.0,351.0,2024-12-18
24815,4365,4.09,329.0,False,1,3167.0,234.0,2024-03-16
24816,3893,7.23,141.0,False,2,2671.0,108.0,2024-12-14
24817,897,0.7,326.0,False,2,2488.0,211.0,2024-08-24
24818,2790,1.31,107.0,True,3,6061.0,200.0,2024-08-12
24819,368,2.81,149.0,False,4,12833.0,126.0,2024-08-03
24820,297,1.94,67.0,False,3,5915.0,113.0,2024-10-23
24821,3128,2.0,193.0,True,3,8305.0,238.0,2024-09-06
24822,1512,3.33,208.0,False,2,4673.0,138.0,2024-02-04
24823,3521,4.86,131.0,True,2,4239.0,158.0,2024-10-12
24824,779,1.8,55.0,True,3,3693.0,164.0,2024-09-22
24825,598,3.87,275.0,True,4,5080.0,290.0,2024-11-29
24826,3575,3.89,127.0,False,5,16340.0,128.0,2024-12-07
24827,1034,3.04,178.0,False,1,3384.0,167.0,2024-12-12
24828,290,1.28,154.0,True,5,24649.0,230.0,2024-01-16
24829,3943,1.37,249.0,False,5,5029.0,98.0,2024-08-18
24830,3526,2.52,403.0,False,4,18706.0,265.0,2024-12-07
24831,4647,2.92,68.0,True,2,2343.0,187.0,2024-12-18
24832,2995,7.07,131.0,False,5,14030.0,126.0,2024-07-19
24833,2382,7.3,168.0,True,5,7901.0,272.0,2024-11-28
24834,3352,4.77,135.0,True,4,13839.0,211.0,2024-11-17
24835,3960,0.94,166.0,False,2,5032.0,151.0,2024-01-01
24836,3145,6.34,79.0,False,1,2841.0,80.0,2024-11-19
24837,1597,1.6,212.0,True,1,2838.0,262.0,2024-08-20
24838,4448,4.98,472.0,False,3,13837.0,298.0,2024-07-28
24839,3516,1.48,114.0,False,3,4647.0,67.0,2024-03-06
24840,4386,4.4,198.0,False,1,3533.0,202.0,2024-12-01
24841,2786,5.04,313.0,True,1,3082.0,283.0,2024-04-17
24842,2249,2.94,200.0,False,2,6024.0,170.0,2024-06-01
24843,4216,2.58,389.0,False,5,1596.0,250.0,2024-04-18
24844,3058,2.76,184.0,False,4,6200.0,171.0,2024-12-19
24845,3879,5.57,108.0,False,5,12367.0,106.0,2024-06-25
24846,4449,3.56,110.0,True,4,17537.0,185.0,2024-02-11
24847,1420,0.96,194.0,False,1,1752.0,171.0,2024-01-04
24848,965,2.86,176.0,False,4,3024.0,132.0,2024-12-23
24849,747,5.85,391.0,False,3,3992.0,288.0,2024-03-27
24850,2999,7.28,147.0,False,4,6115.0,194.0,2024-10-08
24851,4038,6.8,98.0,False,1,2905.0,101.0,2024-01-11
24852,4881,3.19,219.0,False,3,8168.0,83.0,2024-11-23
24853,163,1.32,152.0,False,3,4673.0,167.0,2024-08-25
24854,8,3.2,145.0,False,4,1711.0,108.0,2024-03-23
24855,3395,9.95,55.0,True,2,2305.0,197.0,2024-11-20
24856,1347,1.36,236.0,False,3,10233.0,156.0,2024-04-18
24857,2379,0.72,103.0,False,3,7469.0,102.0,2024-12-30
24858,393,1.77,168.0,False,1,2155.0,167.0,2024-08-06
24859,376,5.66,159.0,False,2,5112.0,147.0,2024-06-12
24860,2640,2.17,137.0,False,1,2474.0,84.0,2024-01-22
24861,3442,5.69,288.0,False,2,6158.0,209.0,2024-04-04
24862,4431,12.28,87.0,True,3,1896.0,178.0,2024-01-22
24863,2414,4.25,275.0,False,4,6805.0,249.0,2024-11-07
24864,3227,1.41,228.0,False,3,20291.0,158.0,2024-02-06
24865,4300,6.1,266.0,True,4,3294.0,268.0,2024-02-11
24866,2159,15.48,87.0,False,5,4970.0,119.0,2024-02-15
24867,1043,1.74,77.0,True,1,3714.0,210.0,2024-12-21
24868,4127,1.33,98.0,True,4,11907.0,174.0,2024-12-20
24869,11,5.42,200.0,False,3,7328.0,181.0,2024-09-17
24870,1379,3.89,133.0,False,4,6140.0,126.0,2024-01-27
24871,652,6.38,129.0,False,4,17117.0,84.0,2024-07-02
24872,3217,16.98,214.0,False,5,5378.0,200.0,2024-12-12
24873,1348,0.95,274.0,False,3,14062.0,182.0,2024-02-05
24874,1721,3.61,132.0,False,3,16189.0,139.0,2024-10-16
24875,3261,0.69,393.0,False,2,6325.0,245.0,2024-01-07
24876,1481,1.7,364.0,True,2,862.0,379.0,2024-10-20
24877,1813,0.33,100.0,False,1,3919.0,106.0,2024-07-17
24878,2495,4.57,115.0,False,1,1054.0,121.0,2024-11-20
24879,591,2.33,210.0,True,5,8503.0,268.0,2024-05-31
24880,4675,3.57,82.0,False,1,1502.0,90.0,2024-10-13
24881,4907,3.91,62.0,False,1,2574.0,41.0,2024-11-03
24882,3565,3.02,322.0,False,3,8100.0,209.0,2024-04-28
24883,541,1.07,194.0,False,1,2684.0,128.0,2024-08-22
24884,2362,1.46,318.0,False,2,3227.0,219.0,2024-06-17
24885,1775,2.45,184.0,False,4,6354.0,122.0,2024-06-06
24886,831,2.05,144.0,False,1,4589.0,128.0,2024-10-18
24887,4383,6.94,229.0,False,5,41972.0,215.0,2024-03-23
24888,2075,1.48,121.0,True,2,3556.0,179.0,2024-02-13
24889,3263,0.64,210.0,True,3,3560.0,218.0,2024-06-24
24890,3455,4.61,407.0,False,5,7766.0,257.0,2024-10-26
24891,1598,4.51,45.0,False,5,8373.0,79.0,2024-02-29
24892,1743,2.31,383.0,False,5,12446.0,263.0,2024-05-04
24893,4851,2.47,225.0,False,1,3483.0,199.0,2024-08-31
24894,4122,5.27,228.0,False,5,14247.0,171.0,2024-06-23
24895,2505,1.36,83.0,False,4,12542.0,77.0,2024-08-09
24896,2667,3.85,212.0,False,4,5470.0,140.0,2024-07-11
24897,40,3.98,291.0,False,4,11799.0,211.0,2024-10-22
24898,1021,4.58,326.0,False,1,4332.0,203.0,2024-11-15
24899,30,6.05,203.0,True,5,33275.0,229.0,2024-06-13
24900,4029,2.13,178.0,False,4,8973.0,122.0,2024-06-06
24901,4705,4.73,40.0,False,1,1389.0,73.0,2024-04-11
24902,810,3.65,119.0,False,3,7474.0,78.0,2024-06-10
24903,1405,1.33,174.0,False,3,6940.0,152.0,2024-11-01
24904,1761,7.56,103.0,True,4,14215.0,208.0,2024-07-02
24905,4060,3.02,36.0,True,2,2635.0,141.0,2024-09-09
24906,2036,2.93,363.0,True,4,6986.0,340.0,2024-06-01
24907,217,3.5,96.0,False,3,3098.0,52.0,2024-09-14
24908,2929,3.89,215.0,False,2,2042.0,178.0,2024-09-17
24909,734,6.8,98.0,True,3,2697.0,182.0,2024-07-11
24910,3225,4.21,80.0,True,1,1978.0,142.0,2024-12-07
24911,4283,5.96,59.0,False,3,9245.0,36.0,2024-11-15
24912,338,2.2,124.0,False,4,8738.0,116.0,2024-02-27
24913,4970,1.2,389.0,False,2,5538.0,260.0,2024-03-24
24914,3315,1.88,250.0,False,1,3084.0,172.0,2024-12-14
24915,259,2.74,134.0,True,5,7936.0,202.0,2024-05-26
24916,1100,1.64,183.0,False,2,5875.0,116.0,2024-04-23
24917,838,3.83,180.0,False,3,7606.0,162.0,2024-10-17
24918,4418,5.71,337.0,False,4,2222.0,297.0,2024-08-07
24919,3614,4.53,133.0,False,2,2970.0,74.0,2024-02-18
24920,1864,7.08,173.0,False,4,8815.0,188.0,2024-02-03
24921,2647,2.38,92.0,False,1,1286.0,101.0,2024-10-21
24922,1741,6.83,205.0,False,2,11162.0,181.0,2024-10-06
24923,2029,5.2,270.0,False,5,8742.0,221.0,2024-05-08
24924,3190,3.57,318.0,False,2,3884.0,252.0,2024-11-10
24925,972,1.22,333.0,False,5,6704.0,223.0,2024-02-15
24926,3798,3.44,110.0,False,4,11824.0,127.0,2024-11-13
24927,4727,3.36,259.0,False,1,4638.0,183.0,2024-01-29
24928,4870,11.23,169.0,False,5,3386.0,186.0,2024-08-20
24929,861,4.3,262.0,False,4,7457.0,178.0,2024-11-03
24930,2058,0.96,131.0,True,1,1814.0,205.0,2024-08-14
24931,1326,6.52,330.0,True,3,8221.0,348.0,2024-10-11
24932,3174,4.1,392.0,False,4,6210.0,261.0,2024-05-05
24933,1621,5.63,61.0,True,3,4349.0,171.0,2024-04-15
24934,1973,4.95,134.0,False,5,4573.0,211.0,2024-04-07
24935,692,6.57,51.0,False,3,2528.0,68.0,2024-02-12
24936,2799,7.1,206.0,False,4,8369.0,171.0,2024-04-11
24937,2681,10.97,128.0,False,4,5784.0,136.0,2024-03-31
24938,2757,6.61,302.0,True,2,3883.0,294.0,2024-10-03
24939,1706,2.48,4.0,False,4,10098.0,23.0,2024-03-18
24940,3779,1.18,234.0,False,2,7648.0,162.0,2024-03-01
24941,3039,1.38,272.0,False,3,1014.0,217.0,2024-09-24
24942,882,1.8,93.0,False,3,17170.0,97.0,2024-07-15
24943,1839,2.6,258.0,False,1,1749.0,178.0,2024-03-19
24944,3303,1.59,188.0,False,4,5542.0,168.0,2024-09-14
24945,582,3.28,112.0,False,4,10938.0,98.0,2024-03-19
24946,1761,1.8,236.0,False,4,12696.0,162.0,2024-10-13
24947,4362,4.0,169.0,False,1,3303.0,121.0,2024-01-12
24948,2208,4.04,272.0,False,4,4818.0,196.0,2024-08-03
24949,2548,2.61,66.0,False,5,11604.0,76.0,2024-08-05
24950,3407,11.45,145.0,False,3,6768.0,111.0,2024-05-16
24951,1609,5.83,104.0,False,1,1239.0,158.0,2024-09-08
24952,4132,4.45,87.0,False,5,6651.0,64.0,2024-05-18
24953,81,8.42,383.0,False,2,1692.0,305.0,2024-08-26
24954,2363,3.22,114.0,False,1,2543.0,80.0,2024-03-22
24955,2989,4.74,58.0,False,1,2000.0,83.0,2024-07-26
24956,1195,7.71,192.0,False,2,5932.0,150.0,2024-10-03
24957,3912,14.46,193.0,False,3,2420.0,190.0,2024-12-18
24958,397,1.68,119.0,False,5,9464.0,111.0,2024-05-11
24959,3250,1.8,54.0,False,2,6887.0,65.0,2024-06-21
24960,3166,9.0,241.0,False,3,5848.0,205.0,2024-06-22
24961,3938,4.18,30.0,False,4,24172.0,90.0,2024-11-09
24962,1035,3.35,110.0,False,2,5414.0,95.0,2024-12-17
24963,774,4.35,164.0,False,3,6249.0,147.0,2024-08-23
24964,2902,9.45,407.0,False,4,12376.0,291.0,2024-10-27
24965,4858,5.9,28.0,False,5,17535.0,59.0,2024-01-31
24966,3924,4.38,220.0,False,2,2075.0,199.0,2024-10-04
24967,1056,1.74,46.0,False,1,1117.0,91.0,2024-10-22
24968,2039,3.49,93.0,True,3,4557.0,199.0,2024-09-17
24969,1333,5.43,280.0,False,4,10243.0,221.0,2024-08-01
24970,3899,4.0,55.0,False,3,17378.0,83.0,2024-11-24
24971,2561,11.62,274.0,True,1,3650.0,327.0,2024-08-26
24972,2187,4.76,136.0,True,5,23645.0,207.0,2024-11-04
24973,25,3.3,125.0,True,4,3165.0,191.0,2024-03-06
24974,3168,6.37,182.0,False,2,5533.0,149.0,2024-08-30
24975,2212,12.29,157.0,False,3,4459.0,175.0,2024-06-08
24976,198,8.69,87.0,True,4,6046.0,250.0,2024-11-12
24977,978,0.98,212.0,False,5,12516.0,194.0,2024-11-17
24978,3632,5.02,208.0,False,1,1387.0,174.0,2024-11-04
24979,3745,5.74,85.0,False,3,11494.0,127.0,2024-03-19
24980,2468,9.49,82.0,False,4,1942.0,118.0,2024-06-28
24981,3788,1.54,364.0,False,3,4130.0,299.0,2024-01-01
24982,3691,5.5,148.0,False,2,1448.0,159.0,2024-12-23
24983,3078,1.63,394.0,False,3,6686.0,260.0,2024-04-03
24984,1042,0.59,408.0,False,5,15128.0,298.0,2024-08-15
24985,2108,2.32,372.0,False,5,21387.0,281.0,2024-06-26
24986,4081,5.2,379.0,True,2,7649.0,414.0,2024-11-26
24987,1551,9.02,263.0,True,4,13466.0,317.0,2024-10-26
24988,3300,2.21,197.0,False,2,1150.0,157.0,2024-10-10
24989,4137,2.22,124.0,False,5,9459.0,102.0,2024-08-22
24990,2666,4.52,103.0,False,3,1534.0,109.0,2024-02-13
24991,2535,4.56,204.0,True,1,3067.0,261.0,2024-12-01
24992,938,3.95,48.0,True,5,7187.0,134.0,2024-01-23
24993,2482,1.36,290.0,False,2,3017.0,173.0,2024-06-15
24994,209,1.93,139.0,True,2,5029.0,190.0,2024-05-18
24995,567,10.23,106.0,True,5,7544.0,183.0,2024-05-22
24996,2709,7.76,129.0,True,4,11619.0,226.0,2024-12-22
24997,1091,3.04,121.0,False,1,3220.0,132.0,2024-03-25
24998,1737,5.2,39.0,False,1,824.0,28.0,2024-07-30
24999,1802,5.74,125.0,False,3,3846.0,142.0,2024-03-20
25000,2366,3.85,136.0,False,5,41449.0,119.0,2024-11-28
25001,3494,0.64,183.0,True,5,6580.0,222.0,2024-09-25
25002,2230,5.75,412.0,True,1,2637.0,441.0,2024-05-31
25003,4226,0.71,174.0,False,2,3901.0,165.0,2024-01-30
25004,2410,1.62,159.0,False,1,1367.0,146.0,2024-02-25
25005,4964,7.63,263.0,False,3,3553.0,218.0,2024-03-29
25006,4997,2.42,86.0,False,2,8402.0,122.0,2024-05-28
25007,2137,3.19,109.0,False,3,5182.0,98.0,2024-11-19
25008,3827,1.42,102.0,False,3,4616.0,74.0,2024-02-13
25009,2266,1.44,257.0,False,5,9203.0,169.0,2024-07-29
25010,4375,5.98,128.0,True,5,11441.0,212.0,2024-05-06
25011,3830,4.4,99.0,False,3,11625.0,83.0,2024-01-18
25012,1692,4.34,341.0,False,3,3140.0,237.0,2024-08-14
25013,1606,6.02,185.0,False,2,2372.0,177.0,2024-09-14
25014,4403,1.85,139.0,False,5,7679.0,160.0,2024-12-16
25015,2702,3.0,145.0,True,4,1247.0,223.0,2024-07-03
25016,3473,1.81,89.0,False,3,6675.0,47.0,2024-04-28
25017,3385,2.39,104.0,False,2,1289.0,57.0,2024-11-07
25018,829,2.03,148.0,True,4,6095.0,208.0,2024-03-31
25019,1181,5.31,165.0,True,5,24079.0,222.0,2024-09-06
25020,4501,9.08,144.0,False,5,17961.0,114.0,2024-12-10
25021,1397,1.75,157.0,False,2,3989.0,133.0,2024-01-02
25022,4342,5.92,375.0,False,2,4453.0,246.0,2024-12-03
25023,1780,8.51,157.0,False,4,7570.0,113.0,2024-03-16
25024,4233,2.09,220.0,True,1,1259.0,285.0,2024-06-24
25025,2888,2.8,131.0,False,1,884.0,108.0,2024-04-04
25026,496,3.56,203.0,False,3,9051.0,196.0,2024-02-22
25027,1352,8.36,368.0,False,4,12691.0,265.0,2024-09-13
25028,4763,7.5,159.0,False,2,10669.0,151.0,2024-06-24
25029,1040,0.05,37.0,False,5,11815.0,66.0,2024-07-04
25030,1137,3.17,109.0,False,5,11487.0,108.0,2024-06-25
25031,747,4.5,173.0,False,5,9367.0,149.0,2024-09-29
25032,3048,5.06,29.0,True,5,12543.0,144.0,2024-12-18
25033,4046,5.31,251.0,False,2,4000.0,191.0,2024-07-06
25034,4681,4.82,107.0,False,5,3746.0,125.0,2024-02-26
25035,4429,8.52,267.0,False,5,19279.0,226.0,2024-04-29
25036,4419,1.79,281.0,False,2,7797.0,209.0,2024-06-30
25037,4523,4.43,340.0,False,5,9842.0,252.0,2024-02-07
25038,2838,5.37,279.0,False,5,18216.0,212.0,2024-03-24
25039,4108,2.47,453.0,False,1,3056.0,261.0,2024-03-14
25040,3173,3.35,353.0,True,2,6920.0,326.0,2024-12-21
25041,686,0.43,124.0,False,4,13523.0,157.0,2024-05-26
25042,121,2.04,173.0,True,1,2974.0,241.0,2024-11-16
25043,488,1.0,172.0,False,1,3481.0,167.0,2024-07-20
25044,1728,3.79,201.0,False,5,10265.0,170.0,2024-07-03
25045,2495,2.8,269.0,False,4,4933.0,231.0,2024-12-08
25046,3192,3.22,170.0,False,4,5398.0,102.0,2024-09-09
25047,2607,5.91,149.0,True,2,3193.0,215.0,2024-03-28
25048,1831,2.12,117.0,False,5,38757.0,154.0,2024-04-12
25049,3664,6.78,102.0,False,2,6954.0,139.0,2024-08-31
25050,4306,5.71,196.0,False,3,2793.0,146.0,2024-01-01
25051,1114,2.79,46.0,False,4,17530.0,95.0,2024-02-25
25052,1308,3.09,142.0,True,2,3557.0,237.0,2024-01-28
25053,4654,7.28,179.0,False,5,9834.0,129.0,2024-09-17
25054,4852,2.68,107.0,False,1,3516.0,91.0,2024-06-10
25055,1549,3.71,85.0,False,4,5894.0,61.0,2024-01-05
25056,2547,3.02,92.0,False,4,5601.0,74.0,2024-09-27
25057,2889,8.17,105.0,False,1,2000.0,91.0,2024-08-27
25058,3173,4.56,102.0,False,2,6236.0,89.0,2024-09-19
25059,4321,4.3,141.0,True,2,4082.0,230.0,2024-02-29
25060,528,6.25,186.0,True,3,946.0,270.0,2024-11-15
25061,2617,1.45,191.0,True,2,4728.0,250.0,2024-03-06
25062,1082,3.65,204.0,False,2,479.0,197.0,2024-07-27
25063,3767,4.68,140.0,False,1,2469.0,160.0,2024-07-23
25064,2982,1.68,150.0,False,2,3526.0,100.0,2024-03-20
25065,3745,7.59,285.0,False,1,1365.0,234.0,2024-05-17
25066,4526,4.69,399.0,False,5,21899.0,282.0,2024-01-20
25067,3950,3.51,388.0,False,5,3905.0,313.0,2024-06-21
25068,4270,1.64,116.0,True,2,2405.0,207.0,2024-09-04
25069,4055,2.38,245.0,False,1,1776.0,162.0,2024-04-22
25070,3127,1.87,77.0,False,2,6077.0,56.0,2024-07-15
25071,1962,4.56,104.0,True,3,4133.0,196.0,2024-12-14
25072,1681,9.44,173.0,False,1,1593.0,185.0,2024-03-26
25073,1817,3.34,61.0,False,5,16297.0,92.0,2024-04-16
25074,3036,8.42,32.0,False,1,4731.0,60.0,2024-02-13
25075,4017,7.78,142.0,True,3,2063.0,215.0,2024-07-16
25076,1835,3.86,143.0,False,1,2050.0,101.0,2024-03-15
25077,2898,2.54,264.0,False,3,10623.0,168.0,2024-11-07
25078,2069,1.99,215.0,False,3,11848.0,178.0,2024-04-16
25079,3038,0.54,232.0,False,2,5400.0,148.0,2024-08-30
25080,4093,5.03,271.0,False,5,11150.0,218.0,2024-03-10
25081,2059,6.06,88.0,False,5,12313.0,125.0,2024-04-27
25082,1984,4.17,234.0,True,1,5449.0,249.0,2024-03-03
25083,1008,3.2,184.0,True,3,13455.0,217.0,2024-07-20
25084,2493,10.21,179.0,True,3,6642.0,265.0,2024-01-11
25085,2284,5.57,200.0,False,1,4606.0,120.0,2024-01-31
25086,800,4.63,81.0,False,5,17457.0,88.0,2024-07-02
25087,4848,1.05,110.0,False,2,5809.0,138.0,2024-07-18
25088,4298,3.72,32.0,False,4,1605.0,44.0,2024-04-30
25089,1454,3.33,86.0,False,1,3673.0,142.0,2024-06-06
25090,4721,3.08,185.0,False,5,17205.0,175.0,2024-06-01
25091,1360,5.27,292.0,False,1,2652.0,201.0,2024-10-03
25092,2094,3.67,266.0,True,2,2455.0,239.0,2024-06-11
25093,653,10.71,447.0,False,4,9584.0,281.0,2024-11-05
25094,3060,3.25,184.0,False,2,1818.0,158.0,2024-03-20
25095,2405,3.75,296.0,False,1,4445.0,189.0,2024-03-13
25096,1336,8.61,213.0,False,2,4741.0,190.0,2024-05-27
25097,1442,1.1,422.0,False,2,545.0,271.0,2024-01-30
25098,4676,1.41,183.0,False,2,510.0,152.0,2024-09-01
25099,3435,1.4,96.0,True,2,2030.0,201.0,2024-05-22
25100,764,7.48,294.0,False,5,25769.0,227.0,2024-05-13
25101,675,4.0,99.0,True,1,2167.0,228.0,2024-07-13
25102,350,12.23,26.0,True,5,10314.0,177.0,2024-01-30
25103,1236,5.01,78.0,False,1,926.0,99.0,2024-05-17
25104,3690,3.69,367.0,False,3,4535.0,237.0,2024-12-20
25105,309,0.9,120.0,True,4,4809.0,186.0,2024-08-17
25106,1246,1.44,90.0,False,1,2601.0,122.0,2024-07-28
25107,207,2.52,272.0,True,3,5946.0,268.0,2024-07-03
25108,3247,13.33,108.0,False,2,11783.0,171.0,2024-06-20
25109,4070,3.71,278.0,False,3,2495.0,220.0,2024-12-07
25110,2645,8.09,125.0,False,4,2142.0,136.0,2024-12-05
25111,4529,3.04,49.0,False,5,6745.0,62.0,2024-05-29
25112,3442,0.48,200.0,False,4,16583.0,183.0,2024-12-03
25113,3819,1.67,663.0,False,4,10381.0,432.0,2024-01-31
25114,1568,3.5,218.0,True,2,5164.0,266.0,2024-04-26
25115,4325,4.2,93.0,False,1,1386.0,90.0,2024-04-20
25116,3155,6.69,201.0,True,5,14796.0,186.0,2024-09-11
25117,432,1.3,147.0,False,2,3932.0,121.0,2024-08-09
25118,413,3.15,109.0,False,1,1817.0,88.0,2024-06-21
25119,4490,3.27,104.0,False,2,399.0,109.0,2024-04-03
25120,1375,1.08,148.0,False,2,1360.0,143.0,2024-07-04
25121,2330,1.17,119.0,True,1,1055.0,185.0,2024-04-08
25122,3802,1.48,210.0,False,1,3606.0,142.0,2024-06-30
25123,3843,3.06,33.0,False,5,10096.0,76.0,2024-05-03
25124,135,1.36,115.0,False,1,742.0,150.0,2024-11-20
25125,3078,3.66,229.0,True,2,4252.0,235.0,2024-09-29
25126,4565,6.96,97.0,True,3,5613.0,277.0,2024-03-04
25127,1749,1.28,87.0,True,1,4556.0,165.0,2024-12-09
25128,2713,10.35,225.0,False,3,8289.0,230.0,2024-08-28
25129,1323,3.12,104.0,False,1,1286.0,120.0,2024-05-07
25130,3606,6.35,195.0,False,5,12475.0,140.0,2024-07-12
25131,590,3.63,44.0,True,4,3700.0,153.0,2024-03-12
25132,2597,2.24,285.0,False,5,11862.0,168.0,2024-01-18
25133,2063,1.79,323.0,False,3,2529.0,199.0,2024-06-02
25134,3205,2.76,459.0,False,1,1781.0,277.0,2024-10-12
25135,2470,2.43,262.0,True,3,11175.0,272.0,2024-05-08
25136,4908,3.57,107.0,False,4,8302.0,74.0,2024-05-20
25137,4915,1.11,105.0,False,5,4400.0,83.0,2024-12-27
25138,1420,0.65,252.0,False,4,4956.0,180.0,2024-12-26
25139,186,1.65,228.0,False,5,23450.0,209.0,2024-06-18
25140,2463,3.47,112.0,False,3,7793.0,81.0,2024-01-17
25141,2950,1.17,94.0,False,4,8463.0,83.0,2024-09-04
25142,3758,8.16,127.0,False,5,14631.0,114.0,2024-09-17
25143,2624,2.64,117.0,False,5,10934.0,86.0,2024-11-29
25144,2932,6.09,176.0,False,5,3899.0,178.0,2024-12-12
25145,114,1.8,72.0,True,3,11903.0,159.0,2024-08-17
25146,3813,0.92,31.0,False,5,25315.0,7.0,2024-02-09
25147,1648,0.04,291.0,False,2,4349.0,179.0,2024-04-01
25148,1922,2.35,94.0,False,5,17361.0,111.0,2024-09-18
25149,2114,1.73,94.0,False,5,561.0,83.0,2024-08-09
25150,358,1.75,403.0,False,3,10422.0,271.0,2024-06-08
25151,2471,0.78,222.0,False,4,7316.0,203.0,2024-05-26
25152,1905,3.16,90.0,False,4,7438.0,95.0,2024-09-15
25153,1167,3.24,135.0,False,1,2852.0,60.0,2024-06-03
