user_id,signup_date,city,age,spend,frequency,recency,avg_order_value,Cluster
2506,2024-04-04,Islamabad,21.0,57398.0,6.0,37.0,9566.333333333334,1
2507,2024-09-11,Islamabad,25.0,32711.0,6.0,17.0,5451.833333333333,1
2508,2024-02-12,Islamabad,34.0,77855.0,10.0,38.0,7785.5,0
2509,2023-05-02,Karachi,32.0,48445.0,7.0,20.0,6920.714285714285,1
2510,2023-07-19,Lahore,61.0,48580.0,9.0,3.0,5397.777777777777,1
2511,2025-05-02,Karachi,21.0,13131.0,3.0,69.0,4377.0,1
2512,2025-08-20,Lahore,32.0,62193.0,10.0,24.0,6219.3,0
2513,2025-01-24,Islamabad,20.0,85388.0,11.0,5.0,7762.545454545455,0
2514,2023-04-14,Lahore,30.0,60200.0,9.0,50.0,6688.888888888889,0
2515,2025-03-30,Lahore,30.0,52492.0,9.0,60.0,5832.444444444444,1
2516,2024-11-22,Karachi,41.0,81777.0,11.0,2.0,7434.272727272727,0
2517,2024-06-10,Karachi,29.0,67296.0,7.0,27.0,9613.714285714286,0
2518,2023-05-24,Islamabad,31.0,51930.0,7.0,6.0,7418.571428571428,1
2519,2025-09-23,Karachi,29.0,35943.0,10.0,49.0,3594.3,1
2520,2024-03-18,Multan,20.0,93395.0,8.0,44.0,11674.375,0
2521,2023-02-14,Multan,27.0,71600.0,10.0,40.0,7160.0,0
2522,2023-07-29,Multan,30.0,18842.0,4.0,39.0,4710.5,1
2523,2024-02-06,Islamabad,34.0,36169.0,6.0,3.0,6028.166666666667,1
2524,2023-03-04,Islamabad,38.0,42664.0,8.0,3.0,5333.0,1
2525,2023-11-20,Islamabad,31.0,99620.0,11.0,56.0,9056.363636363636,0
2526,2024-04-13,Karachi,31.0,35164.0,7.0,8.0,5023.428571428572,1
2527,2025-08-06,Karachi,18.0,29919.0,8.0,12.0,3739.875,1
2528,2023-03-28,Karachi,38.0,25612.0,5.0,99.0,5122.4,1
2529,2024-07-30,Lahore,27.0,56814.0,8.0,82.0,7101.75,1
2530,2025-07-04,Lahore,40.0,68753.0,7.0,2.0,9821.857142857143,0
2531,2025-03-17,Multan,45.0,41633.0,5.0,7.0,8326.6,1
2532,2025-07-13,Lahore,31.0,130702.0,11.0,14.0,11882.0,0
2533,2023-06-20,Karachi,24.0,63891.0,8.0,6.0,7986.375,0
2534,2025-03-12,Islamabad,33.0,29622.0,6.0,21.0,4937.0,1
2535,2025-09-05,Lahore,36.0,86676.0,12.0,29.0,7223.0,0
2536,2023-11-23,Multan,30.0,52174.0,10.0,6.0,5217.4,0
2537,2024-05-13,Lahore,28.0,82564.0,11.0,30.0,7505.818181818182,0
2538,2024-06-14,Multan,38.0,10545.0,2.0,96.0,5272.5,1
2539,2024-05-08,Islamabad,37.0,63406.0,9.0,66.0,7045.111111111111,0
2540,2023-10-17,Lahore,30.0,102952.0,13.0,26.0,7919.384615384615,0
2541,2025-08-28,Lahore,18.0,44495.0,8.0,0.0,5561.875,1
2542,2025-08-14,Karachi,37.0,40549.0,8.0,13.0,5068.625,1
2543,2024-01-16,Karachi,26.0,42693.0,9.0,5.0,4743.666666666667,1
2544,2025-03-16,Lahore,35.0,85266.0,9.0,1.0,9474.0,0
2545,2024-02-02,Quetta,34.0,53423.0,5.0,35.0,10684.6,1
2546,2025-03-05,Lahore,18.0,48774.0,9.0,41.0,5419.333333333333,1
2547,2024-08-07,Multan,34.0,76246.0,12.0,0.0,6353.833333333333,0
2548,2024-04-15,Lahore,38.0,31715.0,6.0,105.0,5285.833333333333,1
2549,2023-05-09,Quetta,39.0,52042.0,8.0,56.0,6505.25,1
2550,2024-10-16,Lahore,34.0,69217.0,10.0,112.0,6921.7,0
2551,2023-11-18,Karachi,18.0,59505.0,8.0,33.0,7438.125,0
2552,2023-08-05,Karachi,44.0,70547.0,10.0,3.0,7054.7,0
2553,2023-07-13,Lahore,37.0,81634.0,8.0,10.0,10204.25,0
2554,2025-09-08,Multan,22.0,48551.0,9.0,13.0,5394.555555555556,1
2555,2023-04-14,Lahore,26.0,50597.0,6.0,55.0,8432.833333333334,1
2556,2025-03-09,Karachi,35.0,44238.0,8.0,104.0,5529.75,1
2557,2025-05-16,Karachi,39.0,80591.0,9.0,16.0,8954.555555555555,0
2558,2023-02-01,Islamabad,29.0,42520.0,7.0,108.0,6074.285714285715,1
2559,2024-08-12,Lahore,40.0,52767.0,7.0,115.0,7538.142857142857,1
2560,2024-07-31,Lahore,18.0,9561.0,3.0,64.0,3187.0,1
2561,2023-12-25,Lahore,24.0,82814.0,13.0,6.0,6370.307692307692,0
2562,2024-10-28,Karachi,18.0,99939.0,14.0,0.0,7138.5,0
2563,2024-02-13,Lahore,25.0,34023.0,6.0,23.0,5670.5,1
2564,2024-03-15,Quetta,47.0,65571.0,8.0,41.0,8196.375,0
2565,2024-03-07,Karachi,52.0,47144.0,6.0,107.0,7857.333333333333,1
2566,2025-03-11,Islamabad,35.0,37962.0,7.0,21.0,5423.142857142857,1
2567,2024-09-25,Karachi,27.0,59990.0,9.0,42.0,6665.555555555556,0
2568,2024-01-15,Lahore,31.0,85171.0,10.0,23.0,8517.1,0
2569,2025-07-15,Karachi,37.0,36353.0,5.0,133.0,7270.6,1
2570,2025-03-13,Lahore,19.0,38881.0,7.0,11.0,5554.428571428572,1
2571,2025-07-21,Karachi,28.0,72622.0,8.0,8.0,9077.75,0
2572,2024-12-31,Karachi,46.0,67759.0,6.0,4.0,11293.166666666666,0
2573,2024-01-27,Karachi,24.0,51017.0,8.0,35.0,6377.125,1
2574,2025-02-11,Quetta,26.0,41571.0,6.0,44.0,6928.5,1
2575,2023-11-26,Lahore,33.0,41587.0,6.0,107.0,6931.166666666667,1
2576,2023-09-28,Karachi,36.0,56233.0,9.0,6.0,6248.111111111111,0
2577,2024-03-27,Lahore,27.0,45831.0,9.0,24.0,5092.333333333333,1
2578,2025-08-27,Karachi,34.0,60037.0,10.0,0.0,6003.7,0
2579,2024-07-21,Islamabad,38.0,45055.0,7.0,53.0,6436.428571428572,1
2580,2024-01-19,Lahore,51.0,50542.0,8.0,49.0,6317.75,1
2581,2024-04-06,Karachi,32.0,28066.0,7.0,74.0,4009.428571428572,1
2582,2023-10-19,Karachi,33.0,43976.0,4.0,1.0,10994.0,1
2583,2024-10-20,Lahore,47.0,107680.0,9.0,3.0,11964.444444444443,0
2584,2023-12-17,Quetta,28.0,79143.0,9.0,9.0,8793.666666666666,0
2585,2024-07-08,Karachi,21.0,63788.0,9.0,22.0,7087.555555555556,0
2586,2024-01-05,Islamabad,35.0,33981.0,7.0,22.0,4854.428571428572,1
2587,2023-11-17,Karachi,43.0,58628.0,8.0,49.0,7328.5,1
2588,2025-08-28,Quetta,36.0,46919.0,6.0,32.0,7819.833333333333,1
2589,2023-12-12,Lahore,32.0,23358.0,5.0,36.0,4671.6,1
2590,2023-03-12,Karachi,20.0,73428.0,12.0,0.0,6119.0,0
2591,2024-01-14,Islamabad,32.0,125534.0,12.0,44.0,10461.166666666666,0
2592,2024-06-16,Karachi,44.0,34794.0,7.0,13.0,4970.571428571428,1
2593,2023-04-05,Karachi,22.0,17788.0,3.0,231.0,5929.333333333333,1
2594,2023-11-02,Quetta,31.0,35891.0,6.0,57.0,5981.833333333333,1
2595,2023-06-16,Karachi,30.0,3283.0,1.0,71.0,3283.0,1
2596,2024-05-15,Islamabad,27.0,78224.0,9.0,28.0,8691.555555555555,0
2597,2024-12-24,Islamabad,35.0,69689.0,8.0,52.0,8711.125,0
2598,2025-08-26,Multan,37.0,54033.0,5.0,4.0,10806.6,0
2599,2024-01-25,Multan,37.0,72676.0,9.0,63.0,8075.111111111111,0
2600,2025-05-13,Karachi,24.0,83121.0,11.0,12.0,7556.454545454545,0
2601,2023-08-03,Lahore,18.0,86130.0,10.0,52.0,8613.0,0
2602,2025-02-19,Lahore,35.0,41357.0,5.0,1.0,8271.4,1
2603,2024-07-16,Islamabad,28.0,24685.0,7.0,13.0,3526.428571428572,1
2604,2025-01-28,Multan,50.0,48224.0,10.0,20.0,4822.4,1
2605,2025-01-25,Karachi,50.0,44206.0,10.0,78.0,4420.6,1
2606,2024-06-16,Lahore,51.0,50961.0,6.0,3.0,8493.5,1
2607,2023-09-15,Lahore,25.0,70683.0,10.0,1.0,7068.3,0
2608,2024-06-10,Karachi,38.0,36979.0,7.0,47.0,5282.714285714285,1
2609,2025-04-06,Multan,41.0,49023.0,7.0,21.0,7003.285714285715,1
2610,2025-08-28,Lahore,40.0,67506.0,9.0,84.0,7500.666666666667,0
2611,2025-07-16,Islamabad,30.0,35394.0,6.0,99.0,5899.0,1
2612,2023-07-01,Islamabad,45.0,83468.0,9.0,6.0,9274.222222222224,0
2613,2024-08-20,Quetta,33.0,80857.0,12.0,19.0,6738.083333333333,0
2614,2023-04-15,Lahore,34.0,68342.0,9.0,65.0,7593.555555555556,0
2615,2024-10-30,Quetta,19.0,42392.0,6.0,54.0,7065.333333333333,1
2616,2025-09-19,Islamabad,39.0,66629.0,7.0,62.0,9518.42857142857,0
2617,2023-02-22,Islamabad,31.0,42687.0,8.0,71.0,5335.875,1
2618,2024-10-18,Lahore,37.0,48520.0,6.0,15.0,8086.666666666667,1
2619,2025-08-03,Karachi,35.0,90143.0,10.0,33.0,9014.3,0
2620,2025-04-27,Islamabad,35.0,86216.0,11.0,29.0,7837.818181818182,0
2621,2024-01-28,Karachi,33.0,35916.0,6.0,58.0,5986.0,1
2622,2023-04-14,Karachi,40.0,46892.0,7.0,24.0,6698.857142857143,1
2623,2025-07-12,Karachi,31.0,52241.0,7.0,11.0,7463.0,1
2624,2025-07-10,Karachi,20.0,83904.0,11.0,31.0,7627.636363636364,0
2625,2024-08-01,Lahore,38.0,50575.0,9.0,41.0,5619.444444444444,1
2626,2025-09-05,Karachi,26.0,53645.0,8.0,16.0,6705.625,1
2627,2023-01-05,Lahore,21.0,44142.0,5.0,136.0,8828.4,1
2628,2024-09-08,Multan,24.0,37463.0,7.0,179.0,5351.857142857143,1
2629,2023-02-08,Quetta,36.0,122556.0,9.0,62.0,13617.333333333334,0
2630,2025-07-24,Lahore,32.0,32117.0,5.0,33.0,6423.4,1
2631,2024-11-11,Lahore,18.0,81424.0,8.0,48.0,10178.0,0
2632,2025-07-02,Lahore,30.0,41345.0,8.0,22.0,5168.125,1
2633,2024-07-16,Karachi,44.0,18025.0,2.0,24.0,9012.5,1
2634,2023-03-25,Multan,29.0,63365.0,8.0,20.0,7920.625,0
2635,2023-01-27,Karachi,32.0,51043.0,10.0,18.0,5104.3,0
2636,2023-12-02,Lahore,42.0,32703.0,5.0,26.0,6540.6,1
2637,2025-01-13,Lahore,40.0,52822.0,6.0,61.0,8803.666666666666,1
2638,2023-06-01,Lahore,42.0,77158.0,8.0,58.0,9644.75,0
2639,2025-05-02,Multan,18.0,45427.0,6.0,86.0,7571.166666666667,1
2640,2023-08-28,Islamabad,49.0,106863.0,13.0,59.0,8220.23076923077,0
2641,2024-05-11,Karachi,39.0,97413.0,13.0,78.0,7493.307692307692,0
2642,2023-07-23,Karachi,55.0,47125.0,7.0,93.0,6732.142857142857,1
2643,2024-04-10,Quetta,26.0,68499.0,11.0,7.0,6227.181818181818,0
2644,2024-03-28,Karachi,18.0,44536.0,7.0,1.0,6362.285714285715,1
2645,2023-01-06,Multan,33.0,57108.0,9.0,20.0,6345.333333333333,0
2646,2024-07-21,Multan,31.0,37794.0,11.0,78.0,3435.818181818182,1
2647,2025-02-25,Karachi,39.0,129724.0,14.0,6.0,9266.0,0
2648,2025-07-25,Multan,43.0,90221.0,12.0,40.0,7518.416666666667,0
2649,2023-11-27,Lahore,32.0,43747.0,4.0,112.0,10936.75,1
2650,2025-05-30,Islamabad,31.0,45181.0,7.0,103.0,6454.428571428572,1
2651,2025-05-28,Lahore,38.0,49173.0,9.0,23.0,5463.666666666667,1
2652,2025-09-15,Karachi,31.0,73055.0,9.0,79.0,8117.222222222223,0
2653,2024-01-09,Lahore,30.0,61632.0,7.0,11.0,8804.57142857143,0
2654,2025-04-30,Lahore,42.0,23826.0,3.0,55.0,7942.0,1
2655,2024-07-19,Lahore,44.0,75824.0,10.0,14.0,7582.4,0
2656,2023-02-28,Karachi,43.0,31569.0,8.0,190.0,3946.125,1
2657,2023-09-28,Karachi,31.0,57087.0,7.0,7.0,8155.285714285715,0
2658,2024-11-03,Karachi,18.0,66425.0,6.0,20.0,11070.833333333334,0
2659,2023-06-10,Karachi,32.0,43610.0,8.0,18.0,5451.25,1
2660,2024-03-10,Quetta,26.0,78693.0,13.0,30.0,6053.307692307692,0
2661,2025-02-13,Quetta,32.0,54602.0,6.0,101.0,9100.333333333334,1
2662,2023-05-30,Lahore,27.0,57150.0,10.0,23.0,5715.0,0
2663,2024-05-11,Karachi,33.0,60367.0,9.0,52.0,6707.444444444444,0
2664,2023-08-03,Islamabad,24.0,59953.0,10.0,6.0,5995.3,0
2665,2024-06-20,Islamabad,21.0,52301.0,8.0,28.0,6537.625,1
2666,2023-08-29,Karachi,44.0,34856.0,7.0,51.0,4979.428571428572,1
2667,2025-08-23,Islamabad,24.0,105603.0,10.0,14.0,10560.3,0
2668,2023-03-18,Lahore,33.0,59759.0,8.0,30.0,7469.875,0
2669,2025-08-21,Karachi,42.0,32514.0,3.0,206.0,10838.0,1
2670,2025-03-02,Islamabad,41.0,82628.0,9.0,9.0,9180.888888888889,0
2671,2025-05-05,Islamabad,40.0,9885.0,3.0,89.0,3295.0,1
2672,2025-05-01,Multan,36.0,77973.0,12.0,49.0,6497.75,0
2673,2023-07-07,Lahore,40.0,34767.0,6.0,30.0,5794.5,1
2674,2025-07-20,Lahore,45.0,64988.0,12.0,9.0,5415.666666666667,0
2675,2024-08-17,Lahore,37.0,46143.0,7.0,59.0,6591.857142857143,1
2676,2025-08-20,Lahore,18.0,18647.0,5.0,62.0,3729.4,1
2677,2025-05-28,Lahore,28.0,32304.0,9.0,68.0,3589.333333333333,1
2678,2024-08-02,Karachi,39.0,32354.0,8.0,76.0,4044.25,1
2679,2024-01-10,Karachi,27.0,33539.0,7.0,19.0,4791.285714285715,1
2680,2023-04-28,Islamabad,48.0,29180.0,7.0,52.0,4168.571428571428,1
2681,2023-04-12,Karachi,32.0,38925.0,10.0,96.0,3892.5,1
2682,2024-01-25,Lahore,34.0,64520.0,9.0,26.0,7168.888888888889,0
2683,2025-03-21,Islamabad,43.0,68945.0,7.0,1.0,9849.285714285714,0
2684,2024-05-20,Lahore,31.0,68503.0,15.0,32.0,4566.866666666667,0
2685,2024-04-26,Multan,35.0,67083.0,9.0,23.0,7453.666666666667,0
2686,2023-09-02,Lahore,41.0,60542.0,10.0,23.0,6054.2,0
2687,2024-07-18,Karachi,20.0,77534.0,9.0,1.0,8614.888888888889,0
2688,2024-09-30,Multan,30.0,65088.0,9.0,73.0,7232.0,0
2689,2025-09-09,Karachi,40.0,8969.0,2.0,93.0,4484.5,1
2690,2024-12-30,Islamabad,34.0,34644.0,5.0,22.0,6928.8,1
2691,2024-08-30,Islamabad,46.0,58932.0,9.0,30.0,6548.0,0
2692,2025-06-29,Lahore,19.0,63417.0,7.0,21.0,9059.57142857143,0
2693,2024-02-29,Islamabad,18.0,105788.0,12.0,25.0,8815.666666666666,0
2694,2025-07-23,Multan,40.0,58533.0,12.0,5.0,4877.75,0
2695,2024-01-05,Quetta,41.0,44631.0,7.0,54.0,6375.857142857143,1
2696,2023-05-08,Karachi,31.0,61958.0,8.0,10.0,7744.75,0
2697,2024-02-22,Karachi,37.0,74394.0,7.0,12.0,10627.714285714286,0
2698,2023-05-09,Islamabad,40.0,24347.0,4.0,143.0,6086.75,1
2699,2023-04-29,Karachi,26.0,94138.0,18.0,83.0,5229.888888888889,0
2700,2025-05-31,Lahore,27.0,40905.0,6.0,2.0,6817.5,1
2701,2025-03-05,Lahore,35.0,57893.0,4.0,89.0,14473.25,0
2702,2023-08-10,Lahore,41.0,123349.0,15.0,3.0,8223.266666666666,0
2703,2025-04-17,Karachi,23.0,86561.0,16.0,6.0,5410.0625,0
2704,2023-03-10,Lahore,31.0,73593.0,10.0,25.0,7359.3,0
2705,2023-10-12,Lahore,31.0,83609.0,10.0,17.0,8360.9,0
2706,2024-12-07,Lahore,37.0,68274.0,7.0,39.0,9753.42857142857,0
2707,2023-10-31,Quetta,33.0,92148.0,8.0,39.0,11518.5,0
2708,2024-12-31,Lahore,28.0,40762.0,7.0,16.0,5823.142857142857,1
2709,2025-05-24,Lahore,44.0,45624.0,8.0,8.0,5703.0,1
2710,2023-03-08,Karachi,28.0,27122.0,4.0,5.0,6780.5,1
2711,2023-01-24,Lahore,30.0,46144.0,7.0,8.0,6592.0,1
2712,2025-07-29,Quetta,19.0,28745.0,6.0,11.0,4790.833333333333,1
2713,2024-06-04,Multan,27.0,28715.0,4.0,124.0,7178.75,1
2714,2024-05-21,Karachi,38.0,54473.0,11.0,5.0,4952.090909090909,0
2715,2024-04-08,Karachi,36.0,48384.0,7.0,10.0,6912.0,1
2716,2024-03-09,Karachi,38.0,48554.0,7.0,27.0,6936.285714285715,1
2717,2024-11-21,Lahore,38.0,66415.0,6.0,33.0,11069.166666666666,0
2718,2024-08-02,Lahore,52.0,59036.0,9.0,15.0,6559.555555555556,0
2719,2023-06-13,Lahore,26.0,57500.0,9.0,11.0,6388.888888888889,0
2720,2024-09-18,Lahore,18.0,69377.0,8.0,47.0,8672.125,0
2721,2024-10-30,Karachi,24.0,27580.0,4.0,1.0,6895.0,1
2722,2023-04-24,Lahore,27.0,68564.0,10.0,11.0,6856.4,0
2723,2024-01-12,Lahore,24.0,73727.0,11.0,19.0,6702.454545454545,0
2724,2025-03-01,Karachi,34.0,100694.0,15.0,45.0,6712.933333333333,0
2725,2024-09-10,Karachi,44.0,38298.0,7.0,5.0,5471.142857142857,1
2726,2023-05-17,Lahore,47.0,34420.0,6.0,1.0,5736.666666666667,1
2727,2023-02-10,Lahore,38.0,73819.0,7.0,18.0,10545.57142857143,0
2728,2024-08-04,Lahore,52.0,78070.0,7.0,30.0,11152.857142857143,0
2729,2024-04-06,Lahore,30.0,64808.0,12.0,4.0,5400.666666666667,0
2730,2025-08-19,Multan,18.0,35220.0,7.0,33.0,5031.428571428572,1
2731,2024-06-06,Multan,42.0,72954.0,9.0,44.0,8106.0,0
2732,2025-07-20,Karachi,18.0,83151.0,9.0,52.0,9239.0,0
2733,2023-08-03,Karachi,26.0,75491.0,12.0,21.0,6290.916666666667,0
2734,2024-03-23,Islamabad,38.0,21438.0,4.0,42.0,5359.5,1
2735,2023-05-20,Islamabad,32.0,48558.0,8.0,79.0,6069.75,1
2736,2024-07-28,Lahore,31.0,68379.0,9.0,14.0,7597.666666666667,0
2737,2023-07-08,Lahore,22.0,13460.0,3.0,148.0,4486.666666666667,1
2738,2024-05-07,Karachi,33.0,55101.0,7.0,34.0,7871.571428571428,1
2739,2023-12-11,Karachi,42.0,16779.0,4.0,5.0,4194.75,1
2740,2023-07-05,Lahore,33.0,76046.0,7.0,18.0,10863.714285714286,0
2741,2023-04-07,Lahore,26.0,37457.0,8.0,39.0,4682.125,1
2742,2024-05-27,Karachi,22.0,33829.0,7.0,116.0,4832.714285714285,1
2743,2025-08-05,Lahore,26.0,44646.0,7.0,91.0,6378.0,1
2744,2023-07-18,Karachi,37.0,17178.0,4.0,67.0,4294.5,1
2745,2024-02-09,Islamabad,36.0,53983.0,5.0,54.0,10796.6,1
2746,2023-08-13,Karachi,26.0,47732.0,7.0,70.0,6818.857142857143,1
2747,2025-03-19,Lahore,18.0,33719.0,4.0,27.0,8429.75,1
2748,2024-02-19,Lahore,37.0,38082.0,6.0,7.0,6347.0,1
2749,2025-09-01,Multan,25.0,4876.0,2.0,34.0,2438.0,1
2750,2023-09-03,Karachi,39.0,56453.0,7.0,24.0,8064.714285714285,0
2751,2023-03-22,Lahore,26.0,76465.0,11.0,28.0,6951.363636363636,0
2752,2024-08-05,Lahore,24.0,54492.0,9.0,7.0,6054.666666666667,0
2753,2024-10-13,Multan,34.0,27044.0,6.0,4.0,4507.333333333333,1
2754,2025-09-17,Islamabad,54.0,56284.0,7.0,55.0,8040.571428571428,1
2755,2025-05-21,Multan,40.0,60224.0,11.0,1.0,5474.909090909091,0
2756,2025-06-03,Islamabad,34.0,60874.0,7.0,49.0,8696.285714285714,0
2757,2024-09-26,Karachi,36.0,40922.0,11.0,17.0,3720.181818181818,1
2758,2023-12-26,Karachi,18.0,43103.0,7.0,10.0,6157.571428571428,1
2759,2024-03-05,Lahore,23.0,70343.0,7.0,8.0,10049.0,0
2760,2023-05-14,Islamabad,18.0,63982.0,7.0,72.0,9140.285714285714,0
2761,2024-03-07,Karachi,49.0,51882.0,9.0,28.0,5764.666666666667,1
2762,2023-12-31,Lahore,47.0,125753.0,13.0,21.0,9673.307692307691,0
2763,2023-02-05,Multan,37.0,44857.0,6.0,69.0,7476.166666666667,1
2764,2023-07-24,Karachi,34.0,53617.0,9.0,52.0,5957.444444444444,1
2765,2024-06-18,Lahore,19.0,68100.0,9.0,6.0,7566.666666666667,0
2766,2024-01-05,Karachi,31.0,61601.0,6.0,93.0,10266.833333333334,1
2767,2025-09-20,Multan,49.0,47865.0,5.0,50.0,9573.0,1
2768,2024-04-23,Multan,34.0,35781.0,5.0,44.0,7156.2,1
2769,2025-08-16,Karachi,28.0,72263.0,8.0,32.0,9032.875,0
2770,2024-10-22,Quetta,18.0,43648.0,6.0,61.0,7274.666666666667,1
2771,2023-02-10,Multan,45.0,23815.0,2.0,155.0,11907.5,1
2772,2023-07-23,Multan,32.0,91372.0,10.0,23.0,9137.2,0
2773,2024-12-06,Multan,18.0,35041.0,3.0,117.0,11680.333333333334,1
2774,2024-06-29,Karachi,25.0,82981.0,13.0,12.0,6383.153846153846,0
2775,2023-10-29,Islamabad,22.0,44620.0,4.0,41.0,11155.0,1
2776,2024-06-06,Karachi,32.0,103198.0,11.0,32.0,9381.636363636364,0
2777,2025-06-21,Islamabad,35.0,41548.0,4.0,71.0,10387.0,1
2778,2024-01-24,Lahore,28.0,48258.0,10.0,51.0,4825.8,1
2779,2023-02-15,Islamabad,40.0,43632.0,7.0,0.0,6233.142857142857,1
2780,2023-11-07,Quetta,34.0,38932.0,6.0,38.0,6488.666666666667,1
2781,2025-07-24,Karachi,43.0,37984.0,8.0,199.0,4748.0,1
2782,2025-01-31,Quetta,30.0,94159.0,9.0,49.0,10462.111111111111,0
2783,2025-04-17,Karachi,60.0,38471.0,6.0,3.0,6411.833333333333,1
2784,2025-06-30,Lahore,28.0,50046.0,8.0,65.0,6255.75,1
2785,2023-04-28,Lahore,25.0,100034.0,12.0,26.0,8336.166666666666,0
2786,2023-10-10,Islamabad,24.0,46910.0,9.0,3.0,5212.222222222223,1
2787,2023-03-01,Karachi,31.0,88303.0,16.0,47.0,5518.9375,0
2788,2023-01-05,Karachi,18.0,89371.0,12.0,10.0,7447.583333333333,0
2789,2025-04-14,Islamabad,36.0,96355.0,13.0,20.0,7411.923076923077,0
2790,2025-07-25,Karachi,18.0,54591.0,11.0,124.0,4962.818181818182,1
2791,2023-06-05,Karachi,34.0,42903.0,6.0,13.0,7150.5,1
2792,2024-12-23,Multan,21.0,82897.0,11.0,41.0,7536.090909090909,0
2793,2024-06-18,Islamabad,30.0,60387.0,7.0,114.0,8626.714285714286,1
2794,2023-03-11,Islamabad,38.0,35766.0,6.0,22.0,5961.0,1
2795,2025-07-04,Karachi,54.0,75371.0,11.0,34.0,6851.909090909091,0
2796,2025-05-21,Quetta,23.0,84445.0,11.0,32.0,7676.818181818182,0
2797,2024-07-21,Lahore,32.0,54506.0,9.0,78.0,6056.222222222223,1
2798,2024-12-08,Lahore,26.0,63931.0,11.0,44.0,5811.909090909091,0
2799,2024-02-02,Lahore,25.0,90369.0,15.0,22.0,6024.6,0
2800,2025-03-03,Karachi,27.0,57071.0,8.0,20.0,7133.875,0
2801,2024-03-21,Islamabad,40.0,13481.0,4.0,130.0,3370.25,1
2802,2025-09-16,Islamabad,29.0,32016.0,5.0,1.0,6403.2,1
2803,2023-03-05,Karachi,53.0,32919.0,4.0,36.0,8229.75,1
2804,2023-06-22,Lahore,37.0,84539.0,12.0,44.0,7044.916666666667,0
2805,2025-08-26,Islamabad,24.0,68719.0,9.0,54.0,7635.444444444444,0
2806,2023-10-16,Quetta,30.0,80133.0,10.0,14.0,8013.3,0
2807,2023-11-07,Lahore,26.0,33356.0,5.0,77.0,6671.2,1
2808,2025-03-02,Lahore,40.0,56663.0,6.0,134.0,9443.833333333334,1
2809,2023-07-09,Lahore,18.0,57252.0,6.0,49.0,9542.0,1
2810,2024-05-28,Karachi,21.0,139878.0,14.0,30.0,9991.285714285714,0
2811,2023-10-14,Lahore,28.0,54066.0,5.0,6.0,10813.2,0
2812,2023-07-17,Karachi,39.0,34839.0,9.0,63.0,3871.0,1
2813,2025-08-22,Islamabad,44.0,92790.0,7.0,1.0,13255.714285714286,0
2814,2023-07-19,Karachi,45.0,62921.0,11.0,8.0,5720.090909090909,0
2815,2023-04-05,Karachi,38.0,54284.0,8.0,0.0,6785.5,0
2816,2024-11-04,Lahore,32.0,54725.0,7.0,13.0,7817.857142857143,1
2817,2025-05-17,Multan,40.0,32775.0,5.0,44.0,6555.0,1
2818,2023-05-08,Karachi,23.0,35059.0,4.0,39.0,8764.75,1
2819,2024-12-08,Karachi,18.0,40700.0,8.0,31.0,5087.5,1
2820,2024-06-24,Lahore,37.0,39240.0,5.0,24.0,7848.0,1
2821,2025-04-10,Islamabad,24.0,79086.0,11.0,14.0,7189.636363636364,0
2822,2023-05-07,Multan,32.0,28857.0,5.0,136.0,5771.4,1
2823,2025-09-02,Lahore,34.0,65182.0,10.0,29.0,6518.2,0
2824,2024-09-11,Lahore,35.0,40795.0,6.0,31.0,6799.166666666667,1
2825,2025-04-22,Lahore,41.0,26288.0,6.0,47.0,4381.333333333333,1
2826,2023-12-28,Islamabad,40.0,43037.0,7.0,9.0,6148.142857142857,1
2827,2025-08-01,Quetta,35.0,37779.0,6.0,92.0,6296.5,1
2828,2024-09-18,Karachi,29.0,73036.0,11.0,28.0,6639.636363636364,0
2829,2023-05-07,Karachi,34.0,62151.0,5.0,113.0,12430.2,1
2830,2025-07-11,Islamabad,28.0,26925.0,9.0,42.0,2991.6666666666665,1
2831,2025-03-06,Islamabad,31.0,113544.0,14.0,6.0,8110.285714285715,0
2832,2023-10-28,Lahore,57.0,54568.0,7.0,20.0,7795.428571428572,1
2833,2024-06-29,Lahore,35.0,61890.0,9.0,41.0,6876.666666666667,0
2834,2024-01-24,Karachi,37.0,87455.0,9.0,46.0,9717.222222222224,0
2835,2024-06-27,Islamabad,27.0,97856.0,14.0,72.0,6989.714285714285,0
2836,2025-08-23,Islamabad,42.0,97020.0,10.0,108.0,9702.0,0
2837,2025-06-17,Islamabad,40.0,29181.0,5.0,16.0,5836.2,1
2838,2023-08-04,Multan,40.0,36339.0,6.0,5.0,6056.5,1
2839,2025-08-29,Lahore,35.0,131443.0,14.0,40.0,9388.785714285714,0
2840,2024-03-13,Karachi,42.0,35226.0,6.0,64.0,5871.0,1
2841,2024-12-05,Lahore,44.0,62433.0,9.0,12.0,6937.0,0
2842,2025-02-03,Multan,36.0,57968.0,7.0,174.0,8281.142857142857,1
2843,2024-04-27,Karachi,32.0,90599.0,10.0,21.0,9059.9,0
2844,2024-04-01,Lahore,41.0,24361.0,6.0,136.0,4060.1666666666665,1
2845,2024-04-01,Lahore,25.0,47821.0,5.0,72.0,9564.2,1
2846,2025-05-12,Islamabad,27.0,117873.0,10.0,16.0,11787.3,0
2847,2024-01-22,Islamabad,33.0,66317.0,8.0,2.0,8289.625,0
2848,2023-10-07,Islamabad,18.0,28394.0,5.0,96.0,5678.8,1
